snr_weak_db,amplitude_ratio_weak_to_strong,amplitude_ratio_value,separation_hz,replicate,center_hz,true_frequency_1_hz,true_frequency_2_hz,weak_amplitude,strong_amplitude,noise_std,phase_1_rad,phase_2_rad,phase_difference_abs_rad,phase_bin,detector,estimated_k,success,max_frequency_error_hz,tolerance_hz,estimated_frequencies_hz,bic_improvement,candidate_origin,conditional_glrt_statistic,conditional_glrt_threshold,condition_design,ill_conditioned,runtime_seconds,signal_generation_runtime_seconds,detector_runtime_seconds,trial_total_runtime_seconds,fit_backend
-6.0,1:3,3,0.0025,1,5.0,4.99875,5.00125,0.01,0.03,0.014108635131604638,1.961094372879237,0.7532333342516151,1.2078610386276218,3,complete,2,True,4.4854432836416436e-05,0.000625,4.99879485443;5.00125495922,8618.547133306216,local_close_pair_resolver,nan,nan,1.0163517138250808,False,2.0243583000046783,0.001463600005081389,2.0243583000046783,2.0258883999995305,dense
-6.0,1:3,3,0.0025,2,5.0,4.99875,5.00125,0.01,0.03,0.014108635131604638,3.0350667045920705,2.9251177040502805,0.10994900054179002,0,complete,2,True,0.00012144484046228143,0.000625,4.99862855516;5.00128731742,6690.46848912281,local_close_pair_resolver,nan,nan,1.0612273879156457,False,1.9164438999941922,0.0014796000032220036,1.9164438999941922,1.918001700003515,dense
-6.0,1:3,3,0.0025,3,5.0,4.99875,5.00125,0.01,0.03,0.014108635131604638,-1.6461157378828146,1.152056773181977,2.7981725110647915,7,complete,2,True,7.404653447729004e-06,0.000625,4.99875740465;5.00125564933,6220.253747683077,local_close_pair_resolver,nan,nan,1.0007644979526953,False,1.8928313000069465,0.0017193000021507032,1.8928313000069465,1.8947377000004053,dense
-6.0,1:3,3,0.0025,4,5.0,4.99875,5.00125,0.01,0.03,0.014108635131604638,-1.65859280945186,-2.4622731431733733,0.8036803337215133,2,complete,2,True,2.6008549970590877e-05,0.000625,4.99872399145;5.00125872404,7846.146221748204,local_close_pair_resolver,nan,nan,1.013841736792496,False,2.0071080999987316,0.0019289999981992878,2.0071080999987316,2.009115799999563,dense
-6.0,1:3,3,0.0025,5,5.0,4.99875,5.00125,0.01,0.03,0.014108635131604638,1.4761257003575041,3.03726856320442,1.561142862846916,3,complete,2,True,2.8984557003397526e-06,0.000625,4.99875289846;5.00124843124,9211.757487928786,local_close_pair_resolver,nan,nan,1.0018189172932128,False,2.03103650000412,0.0016084000017144717,2.03103650000412,2.0327421000038157,dense
-6.0,1:3,3,0.0025,6,5.0,4.99875,5.00125,0.01,0.03,0.014108635131604638,1.7821120026375965,0.19789446252085474,1.5842175401167418,4,complete,2,True,1.3680213540645525e-05,0.000625,4.99876368021;5.00124758933,8992.549203722912,local_close_pair_resolver,nan,nan,1.0065075834102228,False,2.0797567999979947,0.005078300004242919,2.0797567999979947,2.08493940000335,dense
-6.0,1:3,3,0.0025,7,5.0,4.99875,5.00125,0.01,0.03,0.014108635131604638,1.2892604234625402,2.688445998057909,1.3991855745953687,3,complete,2,True,4.7912305269903754e-06,0.000625,4.99874520877;5.00124816045,9000.473818235681,local_close_pair_resolver,nan,nan,1.001244624358776,False,1.966299199993955,0.001608500002475921,1.966299199993955,1.9681017000038992,dense
-6.0,1:3,3,0.003,0,5.0,4.9985,5.0015,0.01,0.03,0.014108635131604638,2.4152366593597367,0.9192709100501872,1.4959657493095495,3,complete,2,True,9.481241329822865e-06,0.00075,4.99850948124;5.00150885834,8391.368194437528,local_close_pair_resolver,nan,nan,1.1701110975600157,False,2.040664799998922,0.002472900006978307,2.040664799998922,2.0432104999999865,dense
-6.0,1:3,3,0.003,1,5.0,4.9985,5.0015,0.01,0.03,0.014108635131604638,1.115860627379809,-1.2750574344662178,2.390918061846027,6,complete,2,True,5.6915653541267375e-06,0.00075,4.99849430843;5.00150007906,8654.842530130176,local_close_pair_resolver,nan,nan,1.1717714776873014,False,2.0062479999978677,0.002431600005365908,2.0062479999978677,2.0087975000060396,dense
-6.0,1:3,3,0.003,2,5.0,4.9985,5.0015,0.01,0.03,0.014108635131604638,-2.5526466127847067,0.09176831951376085,2.6444149322984676,6,complete,2,True,3.462426608979996e-05,0.00075,4.99846537573;5.00148705127,7684.622024121927,local_close_pair_resolver,nan,nan,1.175833327339975,False,2.0065396999998484,0.0014969000039855018,2.0065396999998484,2.0081136000007973,dense
