snr_weak_db,amplitude_ratio_weak_to_strong,amplitude_ratio_value,separation_hz,runs,mean_runtime_seconds,mean_signal_generation_runtime_seconds,mean_detector_runtime_seconds,mean_trial_total_runtime_seconds,max_trial_total_runtime_seconds
-6.0,1:1,1,0.001,2,2.0122746999986703,0.010436699998535914,2.0122746999986703,2.022771699997975,2.053053899995575
-6.0,1:1,1,0.002,2,0.6665775999972539,0.0012146500048402231,0.6665775999972539,0.6678555500038783,0.6854255000071134
-6.0,1:1,1,0.003,2,0.6287083000024722,0.0013234999969427008,0.6287083000024722,0.6300817999945139,0.6632636999929673
