point_index,point_id,region,x,y,z,nx,ny,nz,noise_std,installable,response_abs_4Hz,response_phase_4Hz,response_abs_8Hz,response_phase_8Hz,response_abs_13Hz,response_phase_13Hz,response_abs_14Hz,response_phase_14Hz
50,v1_p050,gearbox_zone_left,-0.41478023556283045,0.38525320074017516,0.46278896793893953,-0.0741121714797694,0.09560602093313174,0.9926564737107629,0.9245864968669105,True,0.3593192810047924,-0.3375878718262204,0.23726433131876562,-2.0203841214100686,0.9684487618962365,3.0145954072783403,0.27802791634132523,3.031245190816054
51,v1_p051,gearbox_zone_right,0.4406141412595516,0.4425797199834922,0.4895341113556923,0.0785856950763382,0.1096337023483529,0.990860605654883,1.1194635139625244,False,0.1776296325833275,-3.0134656399310473,0.5374863043450279,-0.991882982386127,0.3831882498233786,-2.2959329838972033,0.9257193879902506,-1.5422173099882994
52,v1_p052,input_shaft_zone,-1.198146441247782,0.145689766361416,-0.15213349201319626,-0.21068577615774786,0.035581304365212195,0.9769060725087533,1.3654255149902152,True,0.6169391892523274,-2.6895274779677893,0.1535003914803328,-1.4127798323402816,0.31525002304376265,-2.204853393903428,0.1438770904434352,0.12588799131499537
53,v1_p053,output_shaft_zone,1.2529154578575123,0.060039856493391365,-0.07253324524303922,0.2199758460095091,0.014640650669332804,0.9753954472522307,0.9538577679217354,True,0.11945155606195003,0.39153606445924666,0.5499266027895028,1.4534725209508605,0.2121650004187009,0.27147101699288945,0.3812404118886728,-1.1536537821251092
54,v1_p054,bearing_zone_left,-1.0912487786131593,-0.3805544531600208,0.12162041717840705,-0.19190729018943947,-0.09295056079425945,0.9770014253931152,0.9119340997889521,True,1.1476512258596738,1.9550030097397924,0.16579827083835957,1.8939704477169272,0.2131483098504249,-2.3118651216475685,0.12449794936141977,-2.418062789434289
55,v1_p055,bearing_zone_right,1.12983040000546,-0.424978736723561,0.20850163546420317,0.19821858294778624,-0.10355374647365646,0.974672260283138,0.9937878605882663,True,0.15054319051831605,-1.0610707038893499,0.6923063789594749,-0.6540832915414152,0.1739925365922327,-1.1783931662280707,0.312139144103226,-1.0093443163049551
56,v1_p056,gearbox_zone_left,-0.580217014171696,0.35789678418421544,0.5652080081823484,-0.10346521901462631,0.0886398926220765,0.9906754856612745,0.9170373220808105,True,0.40743146124175317,-0.6453687427289838,0.21612829582168716,-0.46155557722427504,0.8371063345768913,-0.940057949206063,0.2529015025804531,-0.3505467693511025
57,v1_p057,gearbox_zone_right,0.5379634146027362,0.5465646938657874,0.5206075091707243,0.09550336009482058,0.13476433980368116,0.9862645086019658,1.2463165408126295,True,0.16403152761614742,-2.398114463612752,0.5282782972482808,-0.6186203658468449,0.36337395718862225,-1.103896858671402,1.1856348722129337,-2.9082532477550544
58,v1_p058,input_shaft_zone,-1.1762743115724386,0.019695615860286328,-0.11131973862549456,-0.20713495845175853,0.004817057803190937,0.9783005187268936,1.3246327983211494,True,0.771940898431798,2.9940489687263385,0.1585901909037371,-1.7721772911194877,0.29946994400236404,-1.7782026996791995,0.14064506459685996,0.27098765862262864
59,v1_p059,output_shaft_zone,1.1233105290745637,0.1418632134098833,-0.12573797485790011,0.19806561780595439,0.03474133955035164,0.9795728918101975,1.1390989210640825,True,0.1247470553946934,-0.14081105959365076,0.6116309839738955,1.4035666449331765,0.24705851415333807,-1.6893964402459551,0.45649845951716955,-2.8972370552455162
60,v1_p060,bearing_zone_left,-0.8433888432488957,-0.3834527845108596,0.21218927881359054,-0.1494207288958124,-0.09435445237353246,0.9842614912174178,1.0261462203374718,True,0.8960778026174248,2.6666608821974527,0.1965835329628231,-0.3076698163073822,0.24344117562019876,1.8110477009329309,0.14401975154437843,0.4842930094213807
61,v1_p061,bearing_zone_right,0.9444558046160624,-0.5484118328933218,0.11770826338899532,0.16608717765081452,-0.1339457028387034,0.9769716465235994,0.9289649184176987,True,0.1624172705784989,-1.8498420735097487,0.5801329130602609,-0.33867469307342657,0.17300794954955512,-1.9436004609488446,0.28326021348710034,-0.05504048147626959
62,v1_p062,gearbox_zone_left,-0.5546980346831196,0.5428265628158042,0.5167475626661139,-0.09845803670564916,0.13382065131930426,0.9861024532413182,0.7764140345479503,True,0.3595638570320138,-0.15249769373746536,0.21005056709357592,-0.19374994064118742,1.0166372515666593,-2.8968655839143094,0.2636435531645868,-1.4523332532282547
63,v1_p063,gearbox_zone_right,0.6857042074417659,0.3972748632500196,0.5442800646874415,0.12190641155596665,0.09809532799880824,0.9876822026574912,1.3074846209936497,True,0.1549243051077532,-1.9930353673316898,0.6360043509562223,-2.016956642185973,0.30916024073260706,1.5060788456698113,0.9214532161833242,-0.7184138496551556
64,v1_p064,input_shaft_zone,-1.419672216385117,0.05492918704786705,-0.13133926321414865,-0.24756311827367752,0.013303580331257248,0.9687804277652303,1.2575389045977052,True,0.5271070506904005,-2.4900241193117614,0.13917746890094243,0.4942014675921369,0.244389520103362,0.9882358534677412,0.11911857839465624,-2.508207431742308
65,v1_p065,output_shaft_zone,1.3345178162319944,0.23919276631112452,-0.03308979628521774,0.2331751462418367,0.05804615093743814,0.9707007754897727,0.9701280948027283,True,0.11467623340492518,0.8698301348942982,0.43421551339779985,3.0001277945686264,0.20604387865097842,0.4836516853690599,0.39109288409171367,-2.015133124777603
66,v1_p066,bearing_zone_left,-0.9424608978022713,-0.6170148319507347,0.1560781491073864,-0.16535211151267878,-0.1503521046979929,0.9747065834553403,1.013633089246469,True,0.7522535780477151,-3.1364931104943112,0.17938046468882565,0.933203993550758,0.20237822215247034,-0.6278074675484976,0.12560482231484357,-2.1426444507572113
67,v1_p067,bearing_zone_right,0.8071499261261569,-0.3259987895484586,0.2106759579156884,0.14331210205839212,-0.08039187276676123,0.9864070094016253,0.9217946310602332,True,0.18196393678578063,-2.574206051013697,0.7616511029990314,-1.4288030937350877,0.20821336289059827,0.45017567613272197,0.3559592763831614,2.0248407976370286
68,v1_p068,gearbox_zone_left,-0.2531358169785467,0.4483876977735042,0.5062674719135531,-0.04523449236887831,0.11128517519506491,0.9927585056205429,0.8367586045364357,True,0.3104990528414322,0.4385708160680745,0.2614078910920719,-2.965326869383669,1.1324730745420322,2.2100499064567454,0.3314278140721729,0.38765844821765255
69,v1_p069,gearbox_zone_right,0.3782848976526777,0.3141343798315336,0.4240229770829167,0.06772640814682851,0.07811276542508591,0.9946414075018065,1.168043042571674,True,0.18826694229175892,2.733710250878216,0.5565619092164384,-1.65393958214278,0.37057668039894776,-2.632256052770928,0.6978135209179408,0.2747117844586433
70,v1_p070,input_shaft_zone,-1.267871570972381,0.27197846205244947,-0.10129275820251181,-0.2220090295879203,0.06614505650815754,0.9727984489507385,1.5052846465547136,True,0.4665627754548742,-2.156207922693637,0.14951111277899282,-0.6244944383193892,0.30684555475171116,-2.3614000200732876,0.13754086402222243,0.4857368279308062
71,v1_p071,output_shaft_zone,1.4180709828221094,0.002242488934120379,-0.09676332594526055,0.24732283391701124,0.0005432053716835114,0.9689329805260953,0.8767368109850886,True,0.10952633312113481,1.129460459701018,0.4482285809698385,2.5848514762180783,0.18413853310389441,2.9000279072347284,0.3171777303736802,1.4109824361107917
72,v1_p072,bearing_zone_left,-1.0799961923859438,-0.44941461370875424,0.16168903329739226,-0.18967687611187492,-0.1096243062504849,0.975707535149514,1.0394833910057732,True,1.0291748498747548,2.3232641197729875,0.1680976037742343,1.8882628086491122,0.2121432243819922,-1.6781726644987893,0.12484274205612583,-2.0266292942765545
73,v1_p073,bearing_zone_right,1.0595139329742993,-0.379904156981852,0.10856722465513144,0.18652611797132035,-0.09289119047582962,0.9780486869509779,1.0679005289083299,True,0.1531627473524594,-1.4318255131584832,0.741781634950321,-1.6367247836633105,0.17400907241084726,-2.2780988712900494,0.31718715454621416,-1.8960977545062159
74,v1_p074,gearbox_zone_left,-0.487771251588578,0.3602837601449974,0.5447601687247021,-0.08711240916665085,0.0893667603969499,0.992181944154063,0.7104552299350684,True,0.3826266102079819,-0.4383342676647983,0.22912495709401576,-1.2760927281386898,0.9049916131023183,-1.8956043418214148,0.26964241644785875,-1.8272020377423326
75,v1_p075,gearbox_zone_right,0.47194662515595925,0.4979699505516755,0.4844385923827593,0.08400170245909397,0.12310220816810337,0.9888324227735005,1.062536748685927,True,0.17199719244445053,-2.7968996708668006,0.5281578699355874,-0.8197696250887874,0.3774193797173975,-2.05987817009492,1.0407312763025682,-2.4604532335712332
76,v1_p076,input_shaft_zone,-1.1713626222182136,0.08897314261552272,-0.22656145733710442,-0.20626047299325073,0.02175960872344872,0.9782551490837158,1.167749433567571,True,0.6911260202091823,-2.7329282366295424,0.15162279916099988,-1.650007639138349,0.31592377482609985,-1.6430030364379578,0.14682584143795194,0.3267708749668244
77,v1_p077,output_shaft_zone,1.1820838647841572,0.088291772364958,-0.15892798490480245,0.20806770966230298,0.021584606507777288,0.9778762360124045,1.0201160295437903,True,0.12017685285809916,0.10550396605998409,0.6196643237798077,1.479791652663751,0.23200500872637875,-0.4897682038357101,0.41625412735549033,-1.525243238813684
