scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,14,2,True,none,0.0004136848442133356,13.49808632;13.50157321,507.39881832693936,10.546021735093492,fine_grid_secondary_peak,1.2452342789397266,0.04948289995081723
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,15,2,False,two_but_inaccurate,0.0008583531454817717,13.49764165;13.5017345,386.07406245861785,13.988629019458491,peel_residual_rescan,1.1954498989330375,0.0493199999909848
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,16,1,False,not_split,nan,13.50194995,557.1076862227346,8.180885777959888,peel_residual_rescan,1.23934359194157,0.05304480000631884
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,17,2,True,none,0.00017335241649618638,13.4983484;13.50167335,530.7706915010931,13.557485580000181,fine_grid_secondary_peak,1.2324691354553776,0.05252289999043569
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,18,1,False,not_split,nan,13.50194995,40.90152612540987,4.345376992731563,fine_grid_secondary_peak,1.135391423519157,0.04834920004941523
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,19,2,True,none,0.0002883174207166661,13.49821168;13.50168737,552.1457267659716,10.774839326761994,peel_residual_rescan,1.24475916990754,0.049179900030139834
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,20,2,False,two_but_inaccurate,0.0008404066768932239,13.49765959;13.50179033,365.4537548776425,15.664166646683801,peel_residual_rescan,1.1885112281532668,0.048845000041183084
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,21,1,False,not_split,nan,13.50199995,401.1019597458944,9.645874091686402,peel_residual_rescan,1.2174175973960648,0.04864809999708086
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,22,1,False,not_split,nan,13.50197495,443.68463585249265,8.904562796998885,peel_residual_rescan,1.2388494993226549,0.04723819997161627
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,23,1,False,not_split,nan,13.50197495,454.55141211944283,8.757482366080325,peel_residual_rescan,1.24093306789847,0.056649899983312935
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,24,2,True,none,0.0006076828345715768,13.49789232;13.50181029,347.61724877310917,10.421743867373548,peel_residual_rescan,1.2229691111655958,0.04667180002434179
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,25,2,True,none,0.0006369171662115036,13.49786308;13.5017285,430.01411062447005,11.116763926363523,peel_residual_rescan,1.2294927277148031,0.047367500024847686
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,26,2,True,none,0.0007328400277835101,13.49776716;13.50185402,237.59053884932655,12.734113904069385,peel_residual_rescan,1.196533595199404,0.04940010001882911
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,27,2,False,two_but_inaccurate,0.0010174183847801999,13.49748258;13.50185529,240.89824531282648,22.995235313483747,peel_residual_rescan,1.138551841423066,0.05014490004396066
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,28,2,True,none,0.0004032514385290398,13.49809675;13.50176244,495.2574786756304,18.71362730596303,peel_residual_rescan,1.2452526808225914,0.0496119000017643
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,29,2,True,none,0.0004678327899938495,13.49803217;13.50162813,552.50734205771,10.090153880377716,peel_residual_rescan,1.246937580016968,0.047763200011104345
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,30,2,False,two_but_inaccurate,0.0010387707170682603,13.49746123;13.50180588,257.92019359234837,16.5242323319878,peel_residual_rescan,1.1447189849431791,0.047210799995809793
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,31,1,False,not_split,nan,13.50197495,353.6643499682832,7.307660729707326,peel_residual_rescan,1.237450650451661,0.04968990001361817
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,32,2,False,two_but_inaccurate,0.0008970184440428852,13.49760298;13.5017556,351.3236635478679,10.333753984192644,peel_residual_rescan,1.1843640953675991,0.047681499971076846
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,33,2,True,none,0.00030844527895546037,13.49819155;13.50166459,536.7823888376297,14.159320716982881,peel_residual_rescan,1.2446336142533478,0.049335199990309775
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,34,1,False,not_split,nan,13.50199995,392.71346870908746,9.59730200900268,peel_residual_rescan,1.2144697154877995,0.05106550001073629
unequal_003_failed_seed_6,unequal,0.003,1.4996784699516903,-2.3445569244031494,2.438949912824747,35,2,False,two_but_inaccurate,0.0013960441262010903,13.49710396;13.5018371,154.04707300674636,14.683208956676236,peel_residual_rescan,1.056938426143487,0.04804970003897324
