replicate,sample_count,glrt_score,glrt_threshold,false_alarm,runtime_seconds
0,40001,24.836516851394396,29.869678849094605,False,0.004193800035864115
1,40001,24.150717029423845,29.869678849094605,False,0.0020301000331528485
2,40001,19.055753520663643,29.869678849094605,False,0.002245499985292554
3,40001,18.272384746587058,29.869678849094605,False,0.004251399950589985
4,40001,19.860495581944264,29.869678849094605,False,0.0020560999982990324
5,40001,21.180206106755243,29.869678849094605,False,0.0021428000181913376
6,40001,17.30210110684154,29.869678849094605,False,0.0025177999632433057
7,40001,19.041068593437018,29.869678849094605,False,0.003952800005208701
8,40001,20.636625130380878,29.869678849094605,False,0.0022076000459492207
9,40001,21.439118650060067,29.869678849094605,False,0.0028928000247105956
10,40001,18.95011208109094,29.869678849094605,False,0.002234000014141202
11,40001,18.97554544500852,29.869678849094605,False,0.0023458999930880964
12,40001,23.17360776167361,29.869678849094605,False,0.004166900005657226
13,40001,20.094714977598628,29.869678849094605,False,0.0020612000371329486
14,40001,18.125527282155993,29.869678849094605,False,0.0026673999964259565
15,40001,24.96737550891185,29.869678849094605,False,0.002583499997854233
16,40001,19.387498729973327,29.869678849094605,False,0.002571100019849837
17,40001,22.831838808365475,29.869678849094605,False,0.002668500004801899
18,40001,26.985526852761183,29.869678849094605,False,0.004233299987390637
19,40001,25.126670303039727,29.869678849094605,False,0.0025885000359266996
20,40001,20.8532986928133,29.869678849094605,False,0.0028433999978005886
21,40001,18.159040383063637,29.869678849094605,False,0.002522399998269975
22,40001,18.965620773471752,29.869678849094605,False,0.0028386000194586813
23,40001,22.47884684854302,29.869678849094605,False,0.0025864000199362636
24,40001,20.736074628599535,29.869678849094605,False,0.0025253999629057944
25,40001,16.876467977081912,29.869678849094605,False,0.004120600002352148
26,40001,21.388623839232523,29.869678849094605,False,0.001985899987630546
27,40001,21.539225411606452,29.869678849094605,False,0.0027046999894082546
28,40001,17.901493654398084,29.869678849094605,False,0.0026006000116467476
29,40001,23.328921859973452,29.869678849094605,False,0.0026231000083498657
30,40001,18.166067077688897,29.869678849094605,False,0.003204600012395531
31,40001,21.549156088567326,29.869678849094605,False,0.002784699958283454
32,40001,20.724009663819334,29.869678849094605,False,0.003083299961872399
33,40001,20.827249821948556,29.869678849094605,False,0.004052000003866851
34,40001,21.740121896418483,29.869678849094605,False,0.002276599989272654
35,40001,20.936788963411832,29.869678849094605,False,0.0038261000299826264
36,40001,18.191702626944448,29.869678849094605,False,0.0030682000215165317
37,40001,20.729241178829007,29.869678849094605,False,0.003018599993083626
