case_name,replicate,sample_count,true_k,expected_k,estimated_k,success,frequency_mae_hz,noise_kind,theoretical_identifiable,condition_design,ill_conditioned,runtime_seconds,true_frequencies_hz,estimated_frequencies_hz,candidate_origin,residual_peak_ratio
very_low_snr_-25,44,40001,4,4,1,False,9.999863564532813,gaussian,True,1.00002183386573,False,0.2562731000361964,3.99999817;7.99992857;13.0000889;14.0000235,13.9998617,,nan
very_low_snr_-25,45,40001,4,4,1,False,9.999711822966173,gaussian,True,1.0000062537765546,False,0.26197750004939735,3.99999817;7.99992857;13.0000889;14.0000235,13.99971,,nan
very_low_snr_-25,46,40001,4,4,1,False,10.000037300222527,gaussian,True,1.0000386676816773,False,0.11797119997208938,3.99999817;7.99992857;13.0000889;14.0000235,14.0000355,,nan
very_low_snr_-25,47,40001,4,4,1,False,10.000303825753512,gaussian,True,1.0000606725001768,False,0.09562269999878481,3.99999817;7.99992857;13.0000889;14.0000235,14.000302,,nan
very_low_snr_-25,48,40001,4,4,1,False,10.000045088384756,gaussian,True,1.000039384984521,False,0.10563730000285432,3.99999817;7.99992857;13.0000889;14.0000235,14.0000433,,nan
very_low_snr_-25,49,40001,4,4,1,False,10.000311001070504,gaussian,True,1.0000611811695037,False,0.21938419999787584,3.99999817;7.99992857;13.0000889;14.0000235,14.0003092,,nan
very_low_snr_-25,50,40001,4,4,2,False,5.000164397344925,gaussian,True,1.000121198607243,False,0.22951390000525862,3.99999817;7.99992857;13.0000889;14.0000235,8.00047696;13.9997786,,nan
very_low_snr_-25,51,40001,4,4,1,False,10.00013726538079,gaussian,True,1.0000475695660316,False,0.22062819998245686,3.99999817;7.99992857;13.0000889;14.0000235,14.0001354,,nan
very_low_snr_-25,52,40001,4,4,2,False,3.0002797656171296,gaussian,True,1.0001944043056947,False,0.22145350003847852,3.99999817;7.99992857;13.0000889;14.0000235,4.0004896;13.9999967,,nan
very_low_snr_-25,53,40001,4,4,2,False,4.999949269463134,gaussian,True,1.0001037895835376,False,0.25937509996583685,3.99999817;7.99992857;13.0000889;14.0000235,7.99974483;14.0000805,,nan
very_low_snr_-25,54,40001,4,4,2,False,5.000021246165341,gaussian,True,1.0000635872974797,False,0.3075389000005089,3.99999817;7.99992857;13.0000889;14.0000235,7.99998294;13.9999863,,nan
very_low_snr_-25,55,40001,4,4,1,False,9.999949936575458,gaussian,True,1.0000303838078712,False,0.10486759996274486,3.99999817;7.99992857;13.0000889;14.0000235,13.9999481,,nan
very_low_snr_-25,56,40001,4,4,1,False,10.000145666388253,gaussian,True,1.000048285393838,False,0.10830620001070201,3.99999817;7.99992857;13.0000889;14.0000235,14.0001438,,nan
very_low_snr_-25,57,40001,4,4,1,False,10.000224629027855,gaussian,True,1.000054739893084,False,0.28423549997387454,3.99999817;7.99992857;13.0000889;14.0000235,14.0002228,,nan
very_low_snr_-25,58,40001,4,4,1,False,9.999945123226492,gaussian,True,1.0000299158316845,False,0.3427450000308454,3.99999817;7.99992857;13.0000889;14.0000235,13.9999433,,nan
very_low_snr_-25,59,40001,4,4,1,False,10.000167047666093,gaussian,True,1.0000500827734324,False,0.12332990003051236,3.99999817;7.99992857;13.0000889;14.0000235,14.0001652,,nan
very_low_snr_-25,60,40001,4,4,1,False,9.999916332545613,gaussian,True,1.0000270944064982,False,0.2769859000109136,3.99999817;7.99992857;13.0000889;14.0000235,13.9999145,,nan
very_low_snr_-25,61,40001,4,4,2,False,5.000241566155283,gaussian,True,1.000101974135946,False,0.29753780004102737,3.99999817;7.99992857;13.0000889;14.0000235,8.00016768;14.0002422,,nan
very_low_snr_-25,62,40001,4,4,1,False,10.000280840026019,gaussian,True,1.0000590100004276,False,0.3453150000423193,3.99999817;7.99992857;13.0000889;14.0000235,14.000279,,nan
very_low_snr_-25,63,40001,4,4,1,False,10.000247848841404,gaussian,True,1.000056538148226,False,0.34110790002159774,3.99999817;7.99992857;13.0000889;14.0000235,14.000246,,nan
very_low_snr_-25,64,40001,4,4,2,False,5.000037128912412,gaussian,True,1.0001204174577303,False,0.2757933000102639,3.99999817;7.99992857;13.0000889;14.0000235,7.99980699;14.000194,,nan
very_low_snr_-25,65,40001,4,4,1,False,9.999884945810653,gaussian,True,1.0000239782891922,False,0.3309586000395939,3.99999817;7.99992857;13.0000889;14.0000235,13.9998831,,nan
very_low_snr_-25,66,40001,4,4,1,False,10.000206835408513,gaussian,True,1.000053330244939,False,0.24445050000213087,3.99999817;7.99992857;13.0000889;14.0000235,14.000205,,nan
very_low_snr_-25,67,40001,4,4,1,False,10.000110079149561,gaussian,True,1.0000452171686856,False,0.10053440002957359,3.99999817;7.99992857;13.0000889;14.0000235,14.0001083,,nan
very_low_snr_-25,68,40001,4,4,1,False,9.999864556137233,gaussian,True,1.0000219336787768,False,0.24367490003351122,3.99999817;7.99992857;13.0000889;14.0000235,13.9998627,,nan
very_low_snr_-25,69,40001,4,4,1,False,9.999888767555198,gaussian,True,1.0000243598094076,False,0.29709840001305565,3.99999817;7.99992857;13.0000889;14.0000235,13.9998869,,nan
very_low_snr_-25,70,40001,4,4,1,False,10.000202256145595,gaussian,True,1.00005296312336,False,0.32737149996683,3.99999817;7.99992857;13.0000889;14.0000235,14.0002004,,nan
very_low_snr_-25,71,40001,4,4,1,False,10.000134669326712,gaussian,True,1.0000473472869635,False,0.09909790003439412,3.99999817;7.99992857;13.0000889;14.0000235,14.0001328,,nan
very_low_snr_-25,72,40001,4,4,2,False,5.000060538105551,gaussian,True,1.0000629536481485,False,0.24545029998989776,3.99999817;7.99992857;13.0000889;14.0000235,8.00006932;13.9999785,,nan
very_low_snr_-25,73,40001,4,4,1,False,10.00011489249853,gaussian,True,1.0000456375869688,False,0.12468300003092736,3.99999817;7.99992857;13.0000889;14.0000235,14.0001131,,nan
very_low_snr_-25,74,40001,4,4,2,False,4.999969163334344,gaussian,True,1.0000892124426675,False,0.2584705000044778,3.99999817;7.99992857;13.0000889;14.0000235,7.99982058;14.0000445,,nan
very_low_snr_-25,75,40001,4,4,1,False,10.000072887461219,gaussian,True,1.000041914081595,False,0.3256987999775447,3.99999817;7.99992857;13.0000889;14.0000235,14.0000711,,nan
very_low_snr_-25,76,40001,4,4,1,False,10.000013701649795,gaussian,True,1.0000364718823325,False,0.318957399984356,3.99999817;7.99992857;13.0000889;14.0000235,14.0000119,,nan
very_low_snr_-25,77,40001,4,4,1,False,10.000112296444453,gaussian,True,1.0000454110430788,False,0.11297730001388118,3.99999817;7.99992857;13.0000889;14.0000235,14.0001105,,nan
very_low_snr_-25,78,40001,4,4,2,False,5.000122815773256,gaussian,True,1.000094926848626,False,0.33684780000476167,3.99999817;7.99992857;13.0000889;14.0000235,8.00034103;13.9998313,,nan
very_low_snr_-25,79,40001,4,4,1,False,10.000227459167984,gaussian,True,1.000054961597988,False,0.3066884000436403,3.99999817;7.99992857;13.0000889;14.0000235,14.0002256,,nan
very_low_snr_-25,80,40001,4,4,1,False,10.000384392842772,gaussian,True,1.0000660912922508,False,0.08975170005578548,3.99999817;7.99992857;13.0000889;14.0000235,14.0003826,,nan
very_low_snr_-25,81,40001,4,4,1,False,10.00019744279663,gaussian,True,1.000052575344489,False,0.24735229997895658,3.99999817;7.99992857;13.0000889;14.0000235,14.0001956,,nan
