amplitude_case,separation_hz,replicate,sample_count,amplitude_1,amplitude_2,component_1_snr_db,component_2_snr_db,main_estimated_k,main_max_frequency_error_hz,main_success,main_bic_improvement,main_candidate_origin,main_residual_peak_ratio,main_conditional_glrt_statistic,main_conditional_glrt_threshold,main_frequency_ci_reliable,main_frequency_1_se_hz,main_frequency_2_se_hz,main_local_grid_step_hz,condition_design,condition_normal,smallest_singular_value,numerical_rank,column_count,ill_conditioned,music_estimated_k,music_max_frequency_error_hz,music_success,music_grid_step_hz,main_runtime_seconds,music_runtime_seconds,main_frequency_1_hz,main_frequency_2_hz,music_frequency_1_hz,music_frequency_2_hz
equal,0.003,151,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00010822516923525427,True,506.9050453149248,peel_residual_rescan,23.72038426383143,180.74792302631067,5.291862556499362,True,7.858212067172954e-05,7.945769243379172e-05,2.5e-05,1.1587113899722778,1.3426120852514882,0.9239847599908891,5,5,False,2,0.0004000000000008441,True,2.5e-05,0.482726099959109,0.026230700023006648,13.49843466763959,13.501391774830765,13.4989,13.501175
equal,0.003,152,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00023120284988742412,True,665.1904649430944,fine_grid_secondary_peak,38.99559824051923,234.32164931569264,5.291862556499362,True,9.886735879680375e-05,9.676756477792032e-05,2.5e-05,1.0313482319562717,1.0636791755593276,0.9844505522810314,5,5,False,2,0.0005500000000004945,True,2.5e-05,0.4382243999862112,0.027187200030311942,13.49868918679453,13.501268797150113,13.49795,13.5016
equal,0.003,153,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0001765852239223875,True,630.3526264934626,fine_grid_secondary_peak,36.864395321889134,222.51213560543113,5.291862556499362,True,6.799706824485664e-05,7.279062037478708e-05,2.5e-05,1.2314321481725172,1.5164251355527805,0.8915033727999239,5,5,False,2,0.00024999999999941735,True,2.5e-05,0.4388802000321448,0.025826999975834042,13.498323414776078,13.501639691343819,13.49825,13.501575
equal,0.003,154,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.4382404451017692e-05,True,618.271457649098,fine_grid_secondary_peak,48.52184547142653,218.4191986632306,5.291862556499362,True,4.988115273603094e-05,5.7466736761761614e-05,2.5e-05,1.1645211176938963,1.3561094335550414,0.9213343617710132,5,5,False,2,0.00012500000000059686,True,2.5e-05,0.42720500001451,0.02415760001167655,13.49849728999746,13.501475617595549,13.4986,13.501625
equal,0.003,155,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,9.676837099803492e-05,True,687.813328987133,fine_grid_secondary_peak,38.93849652309091,241.9959766522646,5.291862556499362,True,5.4912782346377764e-05,5.0877168484063135e-05,2.5e-05,1.1520314973426786,1.3271765708696142,0.927043962517256,5,5,False,2,0.0002999999999993008,True,2.5e-05,0.43465609999839216,0.0253975999657996,13.498596768370998,13.501530154729693,13.4988,13.50155
equal,0.003,156,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.2951774884205633e-05,True,685.9021444672835,fine_grid_secondary_peak,31.65412864887245,241.34747993576585,5.291862556499362,True,5.354036375519865e-05,5.15708101040991e-05,2.5e-05,1.1742420619406189,1.3788444200305563,0.9169211239886542,5,5,False,2,9.999999999976694e-05,True,2.5e-05,0.4529475999879651,0.029062099987640977,13.498507570181602,13.501522951774884,13.498575,13.5014
equal,0.003,157,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,9.619419516582184e-05,True,731.1501410095661,fine_grid_secondary_peak,25.375865902334002,256.7091982046492,5.291862556499362,True,5.421996897783424e-05,5.3662597547853153e-05,2.5e-05,1.1730301766730247,1.3759997953855474,0.9174698437769296,5,5,False,2,0.0002250000000003638,True,2.5e-05,0.47129139996832237,0.02883080003084615,13.498403805804834,13.501414478825495,13.498275,13.501275
equal,0.003,158,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,3.174403235739476e-05,True,693.423698225175,fine_grid_secondary_peak,38.56882735761856,243.89984730055227,5.291862556499362,True,5.300665192795247e-05,4.959899816848354e-05,2.5e-05,1.1679379368727811,1.3640790243866485,0.9197800870403517,5,5,False,2,0.0004500000000007276,True,2.5e-05,0.44300100003601983,0.02820959995733574,13.498531744032357,13.501522857931016,13.49895,13.5016
equal,0.003,159,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,1.3175640155793644e-05,True,672.1937254496152,fine_grid_secondary_peak,25.061940943712028,236.6968932538144,5.291862556499362,True,5.284837661997028e-05,5.8727594698698986e-05,2.5e-05,1.1686948465889375,1.3658476444435401,0.9194362260038484,5,5,False,2,0.00047499999999978115,True,2.5e-05,0.5302754999720491,0.0674711000174284,13.498492835415266,13.501486824359844,13.498025,13.501025
equal,0.003,160,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00011106176426523007,True,697.1284343882289,peel_residual_rescan,28.975082721637406,245.15719052478943,5.291862556499362,True,6.28537007899812e-05,6.615484054489794e-05,2.5e-05,1.1736314331096598,1.3774107407830338,0.9171975534332608,5,5,False,2,0.0003750000000000142,True,2.5e-05,0.5517885999870487,0.060460700013209134,13.49859808694205,13.501611061764265,13.498875,13.501725
equal,0.003,161,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.7210823548173835e-05,True,802.1241781220888,fine_grid_secondary_peak,26.125697962554998,280.83995269129514,5.291862556499362,True,5.076824142453881e-05,4.9901758899882534e-05,2.5e-05,1.1606951485780588,1.3472132279326419,0.92307869164509,5,5,False,2,0.00012500000000059686,True,2.5e-05,0.6177011000108905,0.080818000016734,13.498527210823548,13.501491477701864,13.4984,13.501625
equal,0.003,162,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.6323262483529675e-05,True,655.339367222361,fine_grid_secondary_peak,37.59765095079147,230.98122935610746,5.291862556499362,True,7.513698553401228e-05,7.479171580480956e-05,2.5e-05,1.1713301731030956,1.372014374421728,0.918240279440727,5,5,False,2,7.500000000071338e-05,True,2.5e-05,0.6725281999679282,0.07573360000969842,13.498473676737516,13.501477747916661,13.4985,13.501425
equal,0.003,163,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,9.010339816839519e-05,True,685.7989355658065,fine_grid_secondary_peak,28.838750473354533,241.3124603195025,5.291862556499362,True,5.891505193379337e-05,5.937701435062774e-05,2.5e-05,1.1297246932634974,1.2762778825693033,0.937351240634702,5,5,False,2,0.0005249999999996646,True,2.5e-05,0.7148526000091806,0.047675899986643344,13.498550971176616,13.501409896601832,13.499,13.502025
equal,0.003,164,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00012655479054046737,True,671.4042314303806,fine_grid_secondary_peak,46.95726582101359,236.42910562329087,5.291862556499362,True,8.860018155041138e-05,8.76134713897448e-05,2.5e-05,1.11186499415918,1.2362437652365934,0.94570443661461,5,5,False,2,0.00024999999999941735,True,2.5e-05,0.7205402999534272,0.039850200002547354,13.49862655479054,13.501429872732789,13.498525,13.50125
equal,0.003,165,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,6.882730280644012e-05,True,714.3864610197488,fine_grid_secondary_peak,43.56100714434953,251.01589371260744,5.291862556499362,True,5.269426964441878e-05,5.3426627732029476e-05,2.5e-05,1.192688892031182,1.4225067931745685,0.9086204268726898,5,5,False,2,0.0003750000000000142,True,2.5e-05,0.8647094000480138,0.030388099956326187,13.498431172697194,13.501523669836066,13.498225,13.501875
equal,0.003,166,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.0001038744255303925,True,612.8662189306342,peel_residual_rescan,27.59647897579956,216.58837696162155,5.291862556499362,True,6.91504849728627e-05,6.300935231234527e-05,2.5e-05,1.1671172996131252,1.3621627910562333,0.9201530833394629,5,5,False,2,0.00012500000000059686,True,2.5e-05,0.8208506999653764,0.030297800025437027,13.498408076672199,13.50139612557447,13.4986,13.501625
equal,0.003,167,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,5.908118168207466e-05,True,636.4324804633216,peel_residual_rescan,37.1776803286023,224.57237569947753,5.291862556499362,True,6.462193536663906e-05,6.43921353333387e-05,2.5e-05,1.1789642680468044,1.3899567453311372,0.9147869855234834,5,5,False,2,0.00017500000000048033,True,2.5e-05,0.8057490999926813,0.024622500000987202,13.498440918818318,13.501475111190516,13.498675,13.501524999999999
equal,0.003,168,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,4.4168644471653806e-05,True,714.307615208294,fine_grid_secondary_peak,39.35667714409478,250.98912162464072,5.291862556499362,True,5.025421998135795e-05,5.4459651570463845e-05,2.5e-05,1.166502206415477,1.3607273975721763,0.9204327812481955,5,5,False,1,nan,False,2.5e-05,0.7412400000030175,0.028580700047314167,13.498544168644472,13.501529875351988,13.49895,nan
equal,0.003,169,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,1.5584900705079008e-05,True,699.2999096273852,fine_grid_secondary_peak,31.40267094615072,245.8942174295575,5.291862556499362,True,5.602263647112281e-05,5.5758850670084555e-05,2.5e-05,1.1627613074523453,1.3520138581082874,0.9221361753206104,5,5,False,2,0.0004249999999998977,True,2.5e-05,0.6150337000144646,0.02545090002240613,13.498512589722662,13.501484415099295,13.4984,13.501075
equal,0.003,170,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,4.742189821449472e-05,True,760.861962607014,fine_grid_secondary_peak,50.077729092094394,266.80583258095777,5.291862556499362,True,5.079191992384159e-05,5.2805208599285855e-05,2.5e-05,1.1494041781400135,1.32112996472572,0.9282506644150007,5,5,False,2,0.000674999999999315,True,2.5e-05,0.5530468000215478,0.026927100028842688,13.498547421898214,13.501471695288421,13.498725,13.502175
equal,0.003,171,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,8.078140323064531e-05,True,748.4388135249319,peel_residual_rescan,32.882447207993934,262.58330113997096,5.291862556499362,True,6.041009965189325e-05,5.9725526044676286e-05,2.5e-05,1.188484847464123,1.4124962326518196,0.9105036181312411,5,5,False,2,0.00012500000000059686,True,2.5e-05,0.5584379999781959,0.025116999982856214,13.498506816114624,13.50158078140323,13.49845,13.501625
equal,0.003,172,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,7.43660629343168e-05,True,560.5660391637357,peel_residual_rescan,40.96293909449636,198.8864261993928,5.291862556499362,True,7.532500552038066e-05,7.865520261832019e-05,2.5e-05,1.1662516298754784,1.3601428641872098,0.9205467553615128,5,5,False,2,4.999999999988347e-05,True,2.5e-05,0.5577802000334486,0.028258899983484298,13.498574366062934,13.50155912830911,13.49855,13.5015
equal,0.003,173,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,5.753310537315315e-05,True,597.6524907733547,fine_grid_secondary_peak,42.56195156100935,211.4366255843959,5.291862556499362,True,5.2038572859771676e-05,5.5524060884802305e-05,2.5e-05,1.1855478130812678,1.4055236171017766,0.9118222495121036,5,5,False,2,0.0005000000000006111,True,2.5e-05,0.4352380000054836,0.027718600002117455,13.498496136319247,13.501557533105373,13.498675,13.502
equal,0.003,174,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,3.248993260918098e-05,True,762.4422824750654,fine_grid_secondary_peak,30.835295282962385,267.34306499988065,5.291862556499362,True,5.78632075326417e-05,5.79869995752794e-05,2.5e-05,1.1847018209270062,1.4035184045077642,0.9122025287443963,5,5,False,2,0.00019999999999953388,True,2.5e-05,0.46188509999774396,0.03038169996580109,13.49846751006739,13.501525344199825,13.498525,13.5017
equal,0.003,175,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00015632342164195734,True,699.3631463713245,fine_grid_secondary_peak,25.868666451082124,245.91568140148658,5.291862556499362,True,7.995112429379808e-05,7.847247156434866e-05,2.5e-05,1.107684377317132,1.2269646797524427,0.9476726201270145,5,5,False,2,0.0002250000000003638,True,2.5e-05,0.4779110999661498,0.023211400024592876,13.498656323421642,13.501447039443452,13.498275,13.50165
equal,0.003,176,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,4.669425286252249e-05,True,741.6807821563561,fine_grid_secondary_peak,59.692662897794946,260.2868496744322,5.291862556499362,True,5.40392692487209e-05,5.9951789258421445e-05,2.5e-05,1.179103661184566,1.3902854438188479,0.9147240852038886,5,5,False,2,0.00012500000000059686,True,2.5e-05,0.4969596000155434,0.025380499952007085,13.498453305747137,13.501488058470045,13.4985,13.501375
equal,0.003,177,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.950373993648725e-05,True,650.1484175165242,fine_grid_secondary_peak,36.55953227697769,229.22135522842885,5.291862556499362,True,5.16766074907556e-05,5.6270418442970935e-05,2.5e-05,1.1697542123082583,1.3683249172129137,0.9189552340927992,5,5,False,2,7.500000000071338e-05,True,2.5e-05,0.4422605999861844,0.027675700024701655,13.498529503739936,13.501527517633177,13.498575,13.50155
equal,0.003,178,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,8.794319647442705e-05,True,756.6387556527916,fine_grid_secondary_peak,43.32649462382836,265.37025035911626,5.291862556499362,True,7.974286090377143e-05,7.840072830795096e-05,2.5e-05,1.1367155814106495,1.292122313021751,0.9341058746412161,5,5,False,2,0.00012500000000059686,True,2.5e-05,0.45197220001136884,0.026062100019771606,13.498530466929916,13.501412056803526,13.498425,13.501625
equal,0.003,179,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,6.616907924517079e-05,True,759.3603977882594,fine_grid_secondary_peak,36.641680890953225,266.2953927384328,5.291862556499362,True,5.163956370380435e-05,5.2220025598203866e-05,2.5e-05,1.1689762495206237,1.3665054719433036,0.9193084273406744,5,5,False,2,0.00019999999999953388,True,2.5e-05,0.4570716000162065,0.02806480001891032,13.498566169079245,13.501561212055636,13.4987,13.50155
equal,0.003,180,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,5.615644186818258e-05,True,729.9503790493472,peel_residual_rescan,38.56654984851604,256.30165409166415,5.291862556499362,True,6.062010041419726e-05,6.307917907105231e-05,2.5e-05,1.1934291129726138,1.4242730476905998,0.9082893694134275,5,5,False,2,9.999999999976694e-05,True,2.5e-05,0.45284799998626113,0.02819500002078712,13.498460339614034,13.501556156441868,13.4986,13.5015
equal,0.003,181,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.1848757420173115e-05,True,773.4189716157853,fine_grid_secondary_peak,37.118654213948915,271.07519484231716,5.291862556499362,True,5.35214765247359e-05,5.0625289534609433e-05,2.5e-05,1.1810479994641965,1.3948743770383807,0.9138472917237013,5,5,False,2,0.00017500000000048033,True,2.5e-05,0.4669387000030838,0.02681419998407364,13.498479186224788,13.50152184875742,13.498425,13.501675
equal,0.003,182,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,4.472151704959515e-05,True,662.9511538278894,peel_residual_rescan,27.045063805944203,233.5622465079979,5.291862556499362,True,6.360921426669326e-05,6.382047912133186e-05,2.5e-05,1.1717627635561754,1.3730279740568054,0.9180441529243459,5,5,False,2,9.999999999976694e-05,True,2.5e-05,0.48649109998950735,0.027780900010839105,13.498538995575036,13.50154472151705,13.4984,13.50145
equal,0.003,183,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,8.541125528793714e-05,True,756.807375683682,fine_grid_secondary_peak,33.11596410340766,265.4275659614829,5.291862556499362,True,5.630694725983016e-05,5.5794288344526995e-05,2.5e-05,1.1381841198585867,1.2954630906982656,0.9334258862927503,5,5,False,2,0.0005500000000004945,True,2.5e-05,0.4643854999449104,0.026074199995491654,13.498528165298797,13.501414588744712,13.4986,13.50095
equal,0.003,184,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.0529608070418703e-05,True,645.8630388905003,fine_grid_secondary_peak,38.755720700494905,227.7686665830597,5.291862556499362,True,6.875852119411657e-05,7.194631952490662e-05,2.5e-05,1.163276825129757,1.3532129718839672,0.9219012014567413,5,5,False,2,0.0005500000000004945,True,2.5e-05,0.4629545999923721,0.02694890002021566,13.49852052960807,13.501494250922653,13.49795,13.501475
equal,0.003,185,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00010894823364004935,True,609.4293177276559,fine_grid_secondary_peak,44.85891470895278,215.4243843581486,5.291862556499362,True,6.380344383902151e-05,6.0281176562252355e-05,2.5e-05,1.2138798512183124,1.4735042931937923,0.8992048974546848,5,5,False,2,2.5000000000829914e-05,True,2.5e-05,0.4891242999583483,0.024094499996863306,13.498410480778476,13.50160894823364,13.498475,13.501475
equal,0.003,186,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,8.3331976068024e-05,True,570.2693330599577,peel_residual_rescan,33.95891797215038,202.16893473008832,5.291862556499362,True,8.077756599887109e-05,7.632592182536012e-05,2.5e-05,1.1761514665136585,1.3833322721822296,0.9160574287606037,5,5,False,2,0.0004249999999998977,True,2.5e-05,0.43798340001376346,0.026578199991490692,13.498416668023932,13.501439603755621,13.4988,13.501925
equal,0.003,187,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00010091562250202912,True,608.4893472669355,fine_grid_secondary_peak,25.555873487868542,215.10605725422226,5.291862556499362,True,6.586530265509919e-05,6.55115051501951e-05,2.5e-05,1.1530461926613227,1.329515522410772,0.9265784460974517,5,5,False,2,0.0002250000000003638,True,2.5e-05,0.44939669995801523,0.026480300002731383,13.498600915622502,13.501537852659782,13.4986,13.501275
equal,0.003,188,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,6.378386248506729e-05,True,749.0013062488288,peel_residual_rescan,32.56277988034943,262.774459684987,5.291862556499362,True,6.008518496935454e-05,5.885204061923487e-05,2.5e-05,1.179840354629564,1.3920232624124151,0.9143917486896455,5,5,False,2,0.00017500000000048033,True,2.5e-05,0.4494348999578506,0.028407400008291006,13.49852606083675,13.501563783862485,13.498675,13.501625
equal,0.003,189,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,9.413961519655345e-05,True,755.1986531428993,fine_grid_secondary_peak,38.07157300924932,264.88075523414057,5.291862556499362,True,6.0274299476564755e-05,6.311345329580518e-05,2.5e-05,1.1436666194555924,1.307973336456983,0.9308926563272788,5,5,False,2,0.00017500000000048033,True,2.5e-05,0.42486589995678514,0.027862599992658943,13.498594139615196,13.501498834876184,13.498675,13.501524999999999
equal,0.003,190,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,5.845724452591128e-05,True,673.2943304590008,fine_grid_secondary_peak,35.88129578692871,237.07021510759205,5.291862556499362,True,5.300032092483067e-05,5.204494188623877e-05,2.5e-05,1.1955933166295853,1.429443378769332,0.9073223458466874,5,5,False,2,0.0001499999999996504,True,2.5e-05,0.4466813000035472,0.028896700008772314,13.498441542755474,13.5015472188694,13.49835,13.501475
equal,0.003,191,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00010472065856070856,True,660.644811280421,fine_grid_secondary_peak,40.62011913246676,232.7801562118774,5.291862556499362,True,5.844146219095199e-05,5.421550818014264e-05,2.5e-05,1.1930672513308214,1.4234094661980812,0.9084511893687574,5,5,False,2,7.500000000071338e-05,True,2.5e-05,0.4460937999538146,0.024886200029868633,13.49839527934144,13.501489485349849,13.49845,13.501575
equal,0.003,192,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.6648775795834467e-05,True,555.4060029978282,peel_residual_rescan,25.684999312596013,197.14117182058467,5.291862556499362,True,7.588392737896318e-05,7.451747454875616e-05,2.5e-05,1.1834052979401026,1.400448099192703,0.9127857209555476,5,5,False,2,0.00047499999999978115,True,2.5e-05,0.4231627000262961,0.027334999991580844,13.49847424405724,13.501526648775796,13.498925,13.501975
equal,0.003,193,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,3.40731802985772e-05,True,622.3258533759217,peel_residual_rescan,41.42868359489906,219.79263540096343,5.291862556499362,True,7.125490421404527e-05,6.229063218454033e-05,2.5e-05,1.1655577531612429,1.3585248759542847,0.9208624566026891,5,5,False,2,0.0004000000000008441,True,2.5e-05,0.4151346000144258,0.02902469999389723,13.4984837396024,13.501465926819701,13.4983,13.5011
equal,0.003,194,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.5019181912000477e-05,True,680.6135500459641,fine_grid_secondary_peak,44.97260111625316,239.5531333158948,5.291862556499362,True,8.36901951901026e-05,7.622196249426886e-05,2.5e-05,1.173437030050281,1.376954463493224,0.9172855812728176,5,5,False,2,0.0002999999999993008,True,2.5e-05,0.45754629996372387,0.024772799981292337,13.498474980818088,13.501487220948647,13.498325,13.5018
equal,0.003,195,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,6.56435465860028e-05,True,770.5818251082092,fine_grid_secondary_peak,36.8657820828037,270.11045252896935,5.291862556499362,True,5.004787554909208e-05,5.023282140680019e-05,2.5e-05,1.1945540486628572,1.4269593751768237,0.9077865513033421,5,5,False,2,9.999999999976694e-05,True,2.5e-05,0.44172130001243204,0.0250452000182122,13.49846472944097,13.501565643546586,13.49845,13.5016
equal,0.003,196,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00013910882607426345,True,474.95950284428545,peel_residual_rescan,32.732406785860356,169.9612314597998,5.291862556499362,True,8.487723525885091e-05,8.102794014840822e-05,2.5e-05,1.1487018821519757,1.3195160140594915,0.9285735529511011,5,5,False,2,0.0002999999999993008,True,2.5e-05,0.40723969996906817,0.02614570001605898,13.498639108826074,13.501560946437097,13.4988,13.50165
equal,0.003,197,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,9.216376986920238e-05,True,700.8880038422358,fine_grid_secondary_peak,29.364957408901915,246.43326256721528,5.291862556499362,True,5.391338567820455e-05,5.1387448291825286e-05,2.5e-05,1.1870115394766039,1.408996394850617,0.9111647769510046,5,5,False,2,0.0005749999999995481,True,2.5e-05,0.4241979999933392,0.027170700021088123,13.49840783623013,13.50147548574092,13.497975,13.500925
equal,0.003,198,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,4.577010261463954e-05,True,750.7295107774262,fine_grid_secondary_peak,37.18621595331212,263.3617926557104,5.291862556499362,True,4.990152776695448e-05,4.997916803331886e-05,2.5e-05,1.1900648005843606,1.4162542295898939,0.909795290085224,5,5,False,2,0.0004249999999998977,True,2.5e-05,0.43444490002002567,0.028387100028339773,13.498464912036413,13.501545770102615,13.498375,13.501925
equal,0.003,199,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00012740036644487418,True,695.8460215632513,fine_grid_secondary_peak,26.91655811599979,244.72194174401875,5.291862556499362,True,6.535467634607535e-05,6.408303137554163e-05,2.5e-05,1.2191513342632991,1.4863299758359825,0.896882633651877,5,5,False,2,0.000700000000000145,True,2.5e-05,0.42636109999148175,0.02718739997362718,13.498372599633555,13.50160224341601,13.49865,13.5022
equal,0.004,0,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,5.235783054757803e-05,True,683.5755285798514,peel_residual_rescan,38.71963486563507,240.55806225945008,5.291862556499362,True,5.3728423461473147e-05,5.5246245342544145e-05,2.5e-05,1.212585116011401,1.4703626635723828,0.8997764878543099,5,5,False,2,0.00032500000000013074,True,2.5e-05,0.4498633000184782,0.026533099997323006,13.498052357830547,13.50204280699405,13.498325,13.50215
equal,0.004,1,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00011887940747179471,True,706.4079168500612,peel_residual_rescan,59.090276408798665,248.3070472699813,5.291862556499362,True,5.237345098543638e-05,4.8476668717139864e-05,2.5e-05,1.184350374732014,1.4026858101278623,0.9123605662436614,5,5,False,2,0.00019999999999953388,True,2.5e-05,0.4289148999960162,0.02675759996054694,13.497881120592528,13.502033952807132,13.4978,13.502075
equal,0.004,2,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,3.468136790552023e-05,True,727.4971443307295,peel_residual_rescan,66.44359505746989,255.46835903028352,5.291862556499362,True,4.8569308080618554e-05,5.059797439566453e-05,2.5e-05,1.2039480859369225,1.4494909936311793,0.9036017728947878,5,5,False,2,9.999999999976694e-05,True,2.5e-05,0.4366124999942258,0.02540520002366975,13.497965318632094,13.502009392918549,13.4979,13.501925
equal,0.004,3,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,8.483969805972436e-05,True,663.5186254395521,peel_residual_rescan,46.880993994379544,233.7546853909815,5.291862556499362,True,6.059650050419682e-05,5.927854754886033e-05,2.5e-05,1.2269018615907785,1.5052881779749179,0.8934827110751307,5,5,False,2,0.00022499999999858744,True,2.5e-05,0.47182259999681264,0.028331600013189018,13.498084839698059,13.501972154515297,13.498,13.502225
equal,0.004,4,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,6.031285660057506e-05,True,792.0317961829714,peel_residual_rescan,52.006197757014625,277.40599047371796,5.291862556499362,True,4.852254827651323e-05,4.833006186611725e-05,2.5e-05,1.2108500616545876,1.4661578718089188,0.9005432192793031,5,5,False,2,0.00015000000000142677,True,2.5e-05,0.458336399984546,0.02509710000595078,13.498058694195295,13.502060312856601,13.49815,13.502025
equal,0.004,5,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,4.440538567429542e-05,True,672.8626265633502,peel_residual_rescan,55.24882413294547,236.92378124190628,5.291862556499362,True,4.906564034332e-05,5.403638681773548e-05,2.5e-05,1.2044721109536904,1.4507530660652392,0.9033690775321211,5,5,False,2,0.00019999999999953388,True,2.5e-05,0.43211900000460446,0.027678399987053126,13.498003444740373,13.502044405385675,13.49805,13.5022
equal,0.004,6,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,6.505293120717681e-05,True,679.2587749426311,fine_grid_secondary_peak,47.06372583298882,239.09351511201322,5.291862556499362,True,5.0846647752024125e-05,5.3401829523713e-05,2.5e-05,1.2200579733670647,1.488541458376549,0.8964840304603354,5,5,False,2,7.500000000071338e-05,True,2.5e-05,0.45001690002391115,0.03048109996598214,13.497995489107566,13.501934947068793,13.497975,13.501925
equal,0.004,7,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.599195838648427e-05,True,731.6533929062134,fine_grid_secondary_peak,58.38896903553322,256.8801502106409,5.291862556499362,True,4.832255952224181e-05,5.0791033886664717e-05,2.5e-05,1.2028842087049783,1.4469304195518016,0.9040744333097488,5,5,False,2,0.0002999999999993008,True,2.5e-05,0.4266399999614805,0.024266500025987625,13.497974008041613,13.502024397404764,13.4977,13.502025
equal,0.004,8,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,0.00013397165627182517,True,717.7526727652585,fine_grid_secondary_peak,37.79979214806454,252.1589398199621,5.291862556499362,True,4.943104886720897e-05,5.0199212782810216e-05,2.5e-05,1.2257278629595845,1.5024087940354698,0.8939966039570262,5,5,False,2,0.0006499999999984851,True,2.5e-05,0.47260919999098405,0.027932199998758733,13.498133971656271,13.502030749700873,13.498475,13.50265
equal,0.004,9,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,2.1423510158768977e-05,True,672.9277539843752,peel_residual_rescan,46.437066416488264,236.94587234745217,5.291862556499362,True,5.78298544656087e-05,5.664167430999061e-05,2.5e-05,1.2151020606808962,1.4764730178709604,0.8986657653387622,5,5,False,2,0.00022499999999858744,True,2.5e-05,0.44256490003317595,0.028554100019391626,13.498004757617712,13.501978576489842,13.49795,13.502225
equal,0.004,10,40001,0.02,0.02,-16.979258565524646,-16.979258565524646,2,7.630508767064725e-06,True,697.2823016196198,fine_grid_secondary_peak,52.496105168104854,245.20941374488632,5.291862556499362,True,4.953118105812266e-05,4.880919359869715e-05,2.5e-05,1.2087403750296144,1.461053294226733,0.9014766634177925,5,5,False,2,0.00020000000000131024,True,2.5e-05,0.45411299995612353,0.02756960003171116,13.497992369491232,13.502007258189373,13.4979,13.5018
