layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_right+gearbox_left+gearbox_right,3,-15.0,80,1.0,0.15,0.675,0.35,0.105625,200,0.035,0.5521874999999999
bearing_right+gearbox_left+gearbox_right,3,-12.0,80,1.0,0.625,0.8875,0.725,0.013906250000000002,200,0.02,0.8405468749999999
bearing_right+gearbox_left+gearbox_right,3,-10.0,80,1.0,0.9625,0.990625,0.975,0.0001074218750000001,200,0.085,0.8205712890625
bearing_right+gearbox_left+gearbox_right,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.0,1.0
bearing_right+gearbox_left+input_shaft,3,-25.0,80,0.5125,0.0,0.16249999999999998,0.025,0.008828125,200,0.06,0.038085937499999986
bearing_right+gearbox_left+input_shaft,3,-20.0,80,0.9625,0.0,0.490625,0.0875,0.073466796875,200,0.09,0.2738916015625
bearing_right+gearbox_left+input_shaft,3,-15.0,80,1.0,0.3375,0.796875,0.3625,0.067998046875,200,0.065,0.6328759765625
bearing_right+gearbox_left+input_shaft,3,-12.0,80,1.0,0.6875,0.91875,0.7125,0.014414062499999998,200,0.075,0.7615429687499999
bearing_right+gearbox_left+input_shaft,3,-10.0,80,1.0,0.975,0.99375,0.975,0.00011718750000000021,200,0.05,0.8936914062500001
bearing_right+gearbox_left+input_shaft,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.05,0.9
bearing_right+gearbox_left+output_shaft,3,-25.0,80,0.6625,0.0,0.175,0.0,0.032109374999999996,200,0.075,0.008945312499999997
bearing_right+gearbox_left+output_shaft,3,-20.0,80,1.0,0.025,0.490625,0.075,0.138857421875,200,0.065,0.29119628906249995
bearing_right+gearbox_left+output_shaft,3,-15.0,80,1.0,0.15,0.71875,0.4,0.0798046875,200,0.03,0.6188476562499999
bearing_right+gearbox_left+output_shaft,3,-12.0,80,1.0,0.8,0.940625,0.825,0.005107421875000003,200,0.03,0.8780712890625
bearing_right+gearbox_left+output_shaft,3,-10.0,80,1.0,0.9375,0.984375,0.95,0.0004199218750000008,200,0.03,0.9241650390624999
bearing_right+gearbox_left+output_shaft,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.06,0.88
bearing_right+gearbox_right,2,-25.0,80,0.5,0.0,0.13437500000000002,0.0,0.011826171875000003,200,0.095,-0.06153808593749998
bearing_right+gearbox_right,2,-20.0,80,0.9875,0.0,0.44062500000000004,0.0,0.12807617187499998,200,0.08,0.21658691406250002
bearing_right+gearbox_right,2,-15.0,80,1.0,0.05,0.6343749999999999,0.15,0.14073242187499999,200,0.09,0.3840087890624999
bearing_right+gearbox_right,2,-12.0,80,1.0,0.2,0.7875,0.2375,0.10210937500000002,200,0.02,0.6964453125
bearing_right+gearbox_right,2,-10.0,80,1.0,0.45,0.846875,0.4625,0.050185546875,200,0.055,0.7117822265625
bearing_right+gearbox_right,2,-5.0,80,1.0,0.875,0.96875,0.875,0.0029296875,200,0.025,0.91728515625
bearing_right+gearbox_right+input_shaft,3,-25.0,80,0.2875,0.0,0.09375,0.0,0.0086328125,200,0.05,-0.010566406250000005
bearing_right+gearbox_right+input_shaft,3,-20.0,80,0.8875,0.0,0.38749999999999996,0.0,0.07578125,200,0.045,0.259609375
bearing_right+gearbox_right+input_shaft,3,-15.0,80,1.0,0.0125,0.671875,0.0125,0.160576171875,200,0.035,0.5215869140624999
bearing_right+gearbox_right+input_shaft,3,-12.0,80,1.0,0.175,0.759375,0.175,0.11698242187500002,200,0.075,0.5508837890625
bearing_right+gearbox_right+input_shaft,3,-10.0,80,1.0,0.35,0.834375,0.35,0.07823242187500001,200,0.09,0.6152587890624999
bearing_right+gearbox_right+input_shaft,3,-5.0,80,1.0,0.8375,0.959375,0.8375,0.0049511718749999985,200,0.07,0.8168994140625
bearing_right+gearbox_right+output_shaft,3,-25.0,80,0.5625,0.0,0.171875,0.0,0.039716796875,200,0.06,0.032016601562500004
bearing_right+gearbox_right+output_shaft,3,-20.0,80,0.9875,0.0,0.42500000000000004,0.0,0.147890625,200,0.06,0.23105468750000005
bearing_right+gearbox_right+output_shaft,3,-15.0,80,1.0,0.0,0.5625,0.05,0.19421875,200,0.02,0.42539062499999997
bearing_right+gearbox_right+output_shaft,3,-12.0,80,1.0,0.4125,0.81875,0.5,0.0423046875,200,0.045,0.70759765625
bearing_right+gearbox_right+output_shaft,3,-10.0,80,1.0,0.6375,0.8999999999999999,0.6375,0.02320312500000001,200,0.11,0.6683984374999999
bearing_right+gearbox_right+output_shaft,3,-5.0,80,1.0,1.0,1.0,1.0,0.0,200,0.135,0.73
bearing_right+input_shaft,2,-25.0,80,0.2625,0.0,0.071875,0.0,0.005654296875,200,0.075,-0.0809521484375
bearing_right+input_shaft,2,-20.0,80,0.8125,0.0,0.33125000000000004,0.0,0.052851562500000004,200,0.075,0.15482421875000005
bearing_right+input_shaft,2,-15.0,80,1.0,0.025,0.653125,0.1,0.111904296875,200,0.025,0.5471728515625
bearing_right+input_shaft,2,-12.0,80,1.0,0.05,0.7281249999999999,0.05,0.15502929687499997,200,0.05,0.5506103515624999
bearing_right+input_shaft,2,-10.0,80,1.0,0.1625,0.775,0.1625,0.125234375,200,0.025,0.6623828125
bearing_right+input_shaft,2,-5.0,80,1.0,0.5375,0.884375,0.5375,0.04010742187500001,200,0.045,0.7743212890625001
bearing_right+input_shaft+output_shaft,3,-25.0,80,0.6125,0.0,0.2375,0.0,0.044140625,200,0.1,0.015429687499999976
