amplitude_case,separation_hz,replicate,sample_count,amplitude_1,amplitude_2,component_1_snr_db,component_2_snr_db,main_estimated_k,main_max_frequency_error_hz,main_success,main_bic_improvement,condition_design,condition_normal,smallest_singular_value,numerical_rank,column_count,ill_conditioned,music_estimated_k,music_max_frequency_error_hz,music_success,music_grid_step_hz,main_runtime_seconds,music_runtime_seconds,main_frequency_1_hz,main_frequency_2_hz,music_frequency_1_hz,music_frequency_2_hz
equal,0.00025,19,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.004214187015158188,False,57.192172995608416,1.2212588336524604,1.4914731387741678,0.8959564353167659,5,5,False,1,nan,False,2.5e-05,0.05369790000258945,0.022998899999947753,13.501096340914502,13.504339187015159,13.5001,nan
equal,0.00025,20,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.004828811159862667,False,64.36034825713796,1.1673923337715253,1.3628048609485284,0.9200280533925171,5,5,False,1,nan,False,2.5e-05,0.052319700000225566,0.02513899999757996,13.500715656800965,13.504953811159863,13.5,nan
equal,0.00025,21,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.010969921876951005,False,30.90386153961299,1.0706542011809408,1.1463004185063985,0.9653164884455131,5,5,False,1,nan,False,2.5e-05,0.05938120000064373,0.028978500005905516,13.488905078123048,13.498174934141732,13.5,nan
equal,0.00025,22,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.011826262824563116,False,88.14389272142944,1.0269064424743493,1.054536841595324,0.9866384384863304,5,5,False,2,0.0073499999999988574,False,2.5e-05,0.14084720000391826,0.04115119999914896,13.488048737175436,13.500216285638214,13.500625,13.507475
equal,0.00025,23,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.007400901162801787,False,159.6773746906074,1.0797683394424427,1.16589966686229,0.9609390166888834,5,5,False,1,nan,False,2.5e-05,0.14184569999633823,0.04251920000388054,13.499298830729916,13.507525901162802,13.5,nan
equal,0.00025,24,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.004241584747306959,False,36.03613769460026,1.2156067488174653,1.4776997677705683,0.8984432656952753,5,5,False,1,nan,False,2.5e-05,0.13831090000167023,0.04274250000162283,13.495633415252692,13.49960389410721,13.500025,nan
equal,0.00025,25,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.00460441553565083,False,62.49833835453683,1.2439896912855335,1.547510352024677,0.8860475296843391,5,5,False,1,nan,False,2.5e-05,0.08929809999972349,0.027392399999371264,13.5012693934307,13.504729415535651,13.50005,nan
equal,0.00025,26,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.008050669296823187,False,36.221323136363935,1.0624566117571568,1.1288140518664977,0.9692729915463975,5,5,False,1,nan,False,2.5e-05,0.05996600000071339,0.024026500002946705,13.49880680730796,13.508175669296824,13.500025,nan
equal,0.00025,27,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0018091399337869518,False,92.95531333884355,1.2458361883530422,1.5521078082100368,0.8852490914478152,5,5,False,1,nan,False,2.5e-05,0.053271599994332064,0.02483570000185864,13.498284372084525,13.501934139933788,13.500025,nan
equal,0.00025,28,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.003551701256590434,False,148.19598085591315,1.134078119847656,1.2861331819171942,0.9353286311933902,5,5,False,1,nan,False,2.5e-05,0.05672440000489587,0.025308200005383696,13.499283627451746,13.503676701256591,13.499925,nan
equal,0.00025,29,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0044255041150744745,False,58.21807014885235,1.1872444522846481,1.409549389480674,0.911060214217426,5,5,False,1,nan,False,2.5e-05,0.14034869999886723,0.04326050000236137,13.495449495884925,13.499587122073237,13.4998,nan
equal,0.0005,0,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.003007919122275382,False,37.24002818488407,1.0856437968036678,1.1786224535382837,0.958129036352502,5,5,False,1,nan,False,2.5e-05,0.13604759999725502,0.04342769999493612,13.496742080877725,13.501348613772537,13.50005,nan
equal,0.0005,1,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.005872142191032381,False,154.31098222728724,1.1318856182205685,1.2811650527345586,0.9363466140003855,5,5,False,1,nan,False,2.5e-05,0.14242229999945266,0.044657899998128414,13.499745773252691,13.506122142191032,13.50025,nan
equal,0.0005,2,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0032572858671962024,False,26.735661600796448,1.2470498590056631,1.5551333508460443,0.8847248278124442,5,5,False,1,nan,False,2.5e-05,0.13878139999724226,0.04136870000365889,13.499930639376077,13.503507285867196,13.499925,nan
equal,0.0005,3,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,1,nan,False,2.8432519640300598,1.1983552719798118,1.4360553578818087,0.9060901631959584,5,5,False,1,nan,False,2.5e-05,0.07567659999767784,0.025119600002653897,13.499004523557765,nan,13.4985,nan
equal,0.0005,4,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.004376950392638079,False,69.16421075267863,1.0771256150881772,1.160199590679084,0.962205994271695,5,5,False,1,nan,False,2.5e-05,0.057173699999111705,0.02407909999601543,13.49920572211075,13.504626950392637,13.499975,nan
equal,0.0005,5,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0033425872491630315,False,42.57966154244059,1.2460445482054778,1.5526270161125935,0.8851590564180755,5,5,False,1,nan,False,2.5e-05,0.052489499998046085,0.023518399997556116,13.496407412750838,13.50004982092554,13.500025,nan
equal,0.0005,6,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0033698419433978444,False,25.57729534761529,1.2186631193219444,1.4851397983954917,0.8970973744289404,5,5,False,1,nan,False,2.5e-05,0.053653100003430154,0.024548800000047777,13.496380158056603,13.50032935934392,13.4997,nan
equal,0.0005,7,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.008346513902612429,False,25.063890308043483,1.0680789652757068,1.1407926760644245,0.9665574946402501,5,5,False,1,nan,False,2.5e-05,0.13791950000450015,0.04783100000349805,13.491403486097388,13.499484994499488,13.499975,nan
equal,0.0005,8,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.010553065359374614,False,14.623386521187058,1.0537233114956561,1.1103328171893716,0.9735079927526662,5,5,False,1,nan,False,2.5e-05,0.1341175999987172,0.049329300003591925,13.489196934640626,13.499810556000785,13.499875,nan
equal,0.0005,9,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.003794645422521725,False,64.67076310693301,1.0162573630203438,1.0327790278930626,0.9919043912662319,5,5,False,1,nan,False,2.5e-05,0.13983160000498174,0.04958690000057686,13.495955354577479,13.50087575844822,13.499975,nan
equal,0.0005,10,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.008002324972595787,False,103.2878309009775,1.07180675312773,1.1487697160502068,0.9647617142708124,5,5,False,1,nan,False,2.5e-05,0.1372272000007797,0.04701489999570185,13.491747675027405,13.499872110769255,13.5,nan
equal,0.0005,11,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.008875508136668486,False,78.86340798514902,1.0842233174327165,1.1755402020648051,0.9588075414404248,5,5,False,2,0.002275000000000915,False,2.5e-05,0.13836609999998473,0.047699000002467074,13.490874491863332,13.499945858186964,13.497475,13.500975
equal,0.0005,12,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0070236902593734385,False,23.382655875095224,1.027896392744058,1.056570994216247,0.9861503761508595,5,5,False,1,nan,False,2.5e-05,0.077193700002681,0.025447599997278303,13.492726309740627,13.500023441660636,13.500025,nan
equal,0.0005,13,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0020497998985984367,False,64.59779420193263,1.242437373473892,1.5436506270047035,0.8867195265118738,5,5,False,1,nan,False,2.5e-05,0.05466840000008233,0.02690679999795975,13.497700200101402,13.501134284394379,13.5001,nan
equal,0.0005,14,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.007379828258947896,False,18.986393680201218,1.0959007648651693,1.200998486432063,0.9532463045533099,5,5,False,1,nan,False,2.5e-05,0.05580609999742592,0.025304199996753596,13.492370171741053,13.501068744098847,13.500075,nan
equal,0.0005,15,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.006680661012365974,False,57.921044314438404,1.070930535423903,1.1468922117033273,0.9651834747253766,5,5,False,1,nan,False,2.5e-05,0.05882790000032401,0.02499079999688547,13.493069338987635,13.500056610901103,13.499975,nan
equal,0.0005,16,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.004139602951207522,False,123.92454050388733,1.0273201959785896,1.0553867850654877,0.9864344200467561,5,5,False,1,nan,False,2.5e-05,0.0575237000011839,0.024453599995467812,13.495610397048793,13.500478620651183,13.4999,nan
equal,0.0005,17,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.007407656395399087,False,13.540015651778958,1.027220696685079,1.055182359698179,0.9864834925296255,5,5,False,2,0.0071000000000012164,False,2.5e-05,0.06030819999432424,0.022465599999122787,13.492342343604601,13.50005138468519,13.500125,13.50735
equal,0.0005,18,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0063169536194482845,False,88.24401353575195,1.0563448123616699,1.1158643626034115,0.9722346295101493,5,5,False,1,nan,False,2.5e-05,0.1377647999979672,0.050439600003301166,13.493433046380552,13.50052714696176,13.499975,nan
equal,0.0005,19,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0019636440457109217,False,118.12152962712025,1.2282832666902486,1.5086797832312684,0.8928785468338676,5,5,False,1,nan,False,2.5e-05,0.13302349999867147,0.05295509999996284,13.49778635595429,13.50107793478462,13.5,nan
equal,0.0005,20,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0023729242871386447,False,50.10265338846693,1.1851917861122847,1.4046795698680277,0.9119822611690046,5,5,False,1,nan,False,2.5e-05,0.13790020000305958,0.050491000001784414,13.498474469059557,13.502622924287138,13.500125,nan
equal,0.0005,21,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.005547980873382485,False,39.82582873424144,1.0501809531642123,1.1028800343888936,0.9752315638755876,5,5,False,1,nan,False,2.5e-05,0.136421800001699,0.04665730000124313,13.494202019126618,13.504763961731413,13.500025,nan
equal,0.0005,22,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.007294291151554333,False,51.57388533023368,1.0579515839270854,1.1192615539338289,0.9714550863525008,5,5,False,1,nan,False,2.5e-05,0.13331099999777507,0.05015020000428194,13.492455708848446,13.500432138621925,13.5,nan
equal,0.0005,23,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.004682185534724326,False,60.92477812274774,1.0260170388716114,1.0527109640548697,0.9870771895116528,5,5,False,1,nan,False,2.5e-05,0.06037040000228444,0.021858000000065658,13.495067814465276,13.500199928432375,13.5,nan
equal,0.0005,24,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0029033958581798913,False,49.03154527110746,1.1732081120312912,1.3764172741360265,0.9173892516621458,5,5,False,1,nan,False,2.5e-05,0.06048469999950612,0.027254799999354873,13.49684660414182,13.49985802894895,13.50005,nan
equal,0.0005,25,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,1,nan,False,-8.582381655576683,1.0589659541140561,1.1214088919726932,0.9709632895258963,5,5,False,1,nan,False,2.5e-05,0.05021080000005895,0.0244345000028261,13.500365361504738,nan,13.5001,nan
equal,0.0005,26,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0028039915132556104,False,16.378394649438633,1.132022617770328,1.2814752071435864,0.9362829574792353,5,5,False,1,nan,False,2.5e-05,0.0590474999989965,0.0259102999989409,13.496946008486745,13.502872903125866,13.499975,nan
equal,0.0005,27,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0072703743310995605,False,32.74826981212209,1.059804946820194,1.1231865253045543,0.9705567204240085,5,5,False,1,nan,False,2.5e-05,0.0546360000007553,0.02526930000021821,13.499525432428605,13.507520374331099,13.4999,nan
equal,0.0005,28,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0071078587156439,False,60.60520610090316,1.0357579163230544,1.0727944612258753,0.9822835657782366,5,5,False,1,nan,False,2.5e-05,0.06042119999619899,0.03024120000191033,13.492642141284357,13.499883313463434,13.50005,nan
equal,0.0005,29,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.005549640295420488,False,83.11380083536096,1.0036685986908311,1.0073506559980165,0.9981670725589875,5,5,False,1,nan,False,2.5e-05,0.12571220000245376,0.048167500004637986,13.49420035970458,13.499182148026975,13.50005,nan
equal,0.00075,0,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.00353912355134689,False,29.134859422410955,1.198834361297879,1.4372038258284932,0.9058766643251236,5,5,False,2,0.005625000000000213,False,2.5e-05,0.12189080000098329,0.04980710000381805,13.496085876448653,13.500159765452928,13.494,13.5001
equal,0.00075,1,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.005082817604701972,False,180.14742572427713,1.137690342566874,1.2943393155699312,0.9336544470347666,5,5,False,1,nan,False,2.5e-05,0.12765240000589984,0.04663379999692552,13.499342321219178,13.505457817604702,13.5,nan
equal,0.00075,2,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.007342093223646984,False,91.95116949283693,1.055173933571293,1.1133920300883156,0.9728031498431774,5,5,False,1,nan,False,2.5e-05,0.05276120000053197,0.022471399999631103,13.492282906776353,13.500232656197266,13.500575,nan
equal,0.00075,3,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,1,nan,False,-0.5217023487039114,1.2456196015873031,1.5515681918585118,0.8853426894079109,5,5,False,1,nan,False,2.5e-05,0.128600700001698,0.04877729999861913,13.500094567072072,nan,13.50005,nan
equal,0.00075,4,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.00816856795696097,False,83.40744928073946,1.0792113049323768,1.1646970406938437,0.9612059181993589,5,5,False,1,nan,False,2.5e-05,0.12710080000397284,0.04867530000046827,13.491456432043039,13.499675296162893,13.500025,nan
equal,0.00075,5,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.006772347598328565,False,79.65415601957466,1.0858874625794428,1.1791515813872209,0.9580127244238168,5,5,False,1,nan,False,2.5e-05,0.05277859999478096,0.02154090000112774,13.498106191112266,13.507147347598329,13.5,nan
equal,0.00075,6,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.005716888642892215,False,80.67475632506648,1.131929090474991,1.2812634658635405,0.9363264140786095,5,5,False,1,nan,False,2.5e-05,0.14842170000338228,0.04170460000023013,13.493908111357108,13.500283029962509,13.499925,nan
equal,0.00075,7,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.007842845036389434,False,25.960760321608177,1.0683243819007262,1.1413169849635687,0.9664391549164455,5,5,False,1,nan,False,2.5e-05,0.048061599998618476,0.022563099999388214,13.49178215496361,13.499866659165793,13.5,nan
equal,0.00075,8,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0011052243951912288,False,51.76101354269667,1.1240746706441982,1.2635438651838626,0.9399841709698684,5,5,False,1,nan,False,2.5e-05,0.056002599994826596,0.022819999998318963,13.498639237012293,13.501480224395191,13.500025,nan
equal,0.00075,9,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0022764349125310446,False,26.480318444691875,1.1148468390970159,1.2428834746446076,0.9443035976598058,5,5,False,1,nan,False,2.5e-05,0.05335400000330992,0.022809499998402316,13.497348565087469,13.500160962759349,13.499625,nan
equal,0.00075,10,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0010208233534410027,False,65.04373743390715,1.0740007454797074,1.153477601290967,0.9637065184358812,5,5,False,1,nan,False,2.5e-05,0.12659410000196658,0.04988160000357311,13.498604176646559,13.500936667860811,13.499775,nan
equal,0.00075,11,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.00997661576188058,False,118.9994958768948,1.0389554374847172,1.07942840107906,0.9807154379511477,5,5,False,1,nan,False,2.5e-05,0.13084890000027372,0.04833550000330433,13.48964838423812,13.49926644633359,13.500125,nan
equal,0.00075,12,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0008953097504367236,False,126.08433983168288,1.0563559138683436,1.1158878167646233,0.9722291822680097,5,5,False,1,nan,False,2.5e-05,0.13022020000062184,0.04588389999844367,13.498729690249563,13.501099310769838,13.499975,nan
equal,0.00075,13,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0033959013936790683,False,76.81329388742051,1.210522813773498,1.4653654826661069,0.9006879308033952,5,5,False,1,nan,False,2.5e-05,0.12522840000019642,0.04571040000155335,13.499767202206781,13.503770901393679,13.500025,nan
equal,0.00075,14,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.009531784692224932,False,35.38825817428187,1.0173867249842494,1.0350757481741768,0.9913447441058582,5,5,False,1,nan,False,2.5e-05,0.0517388000007486,0.022512399998959154,13.490093215307775,13.499922505139278,13.50005,nan
equal,0.00075,15,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,1,nan,False,4.292482280940021,1.1375012500259356,1.2939090938105662,0.9337420206486092,5,5,False,1,nan,False,2.5e-05,0.13586360000044806,0.05142119999800343,13.4976699841715,nan,13.499975,nan
equal,0.00075,16,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.005055683437877434,False,141.79006388295238,1.135125700108176,1.2885103550460768,0.9348427311811329,5,5,False,1,nan,False,2.5e-05,0.05149859999801265,0.023395899996103253,13.494569316562123,13.500566050244057,13.499975,nan
equal,0.00075,17,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.00479354552744482,False,78.5179277513489,1.0724792958036475,1.1502118399274877,0.9644381393257144,5,5,False,1,nan,False,2.5e-05,0.15127829999983078,0.039001199998892844,13.494831454472555,13.50022357667956,13.49995,nan
equal,0.00075,18,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0015899629799651649,False,146.73617354891394,1.2467309183092352,1.554337982668189,0.8848625546929769,5,5,False,1,nan,False,2.5e-05,0.050174299998616334,0.023191300002508797,13.498427047968244,13.501964962979965,13.50005,nan
equal,0.00075,19,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.00525250271631883,False,113.99288432464346,1.1326147736895031,1.2828162255797244,0.9360079052608918,5,5,False,1,nan,False,2.5e-05,0.05280569999740692,0.023625599998922553,13.499266174439734,13.505627502716319,13.500025,nan
equal,0.00075,20,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,1,nan,False,-5.487514948224998,1.0135585467517128,1.027300927693444,0.9932439077342575,5,5,False,1,nan,False,2.5e-05,0.05534710000210907,0.022093599996878766,13.502667025689927,nan,13.5,nan
equal,0.00075,21,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0016296911456894492,False,30.467405110459367,1.0805691998558131,1.1676297956770323,0.9605554913508348,5,5,False,1,nan,False,2.5e-05,0.13683260000107111,0.04619990000355756,13.49799530885431,13.500707429663324,13.500025,nan
equal,0.00075,22,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.006616665718745196,False,51.025023727672306,1.1023536616463516,1.215183595345119,0.9501893284197922,5,5,False,1,nan,False,2.5e-05,0.1382755000013276,0.0499952000027406,13.493008334281255,13.498606921091293,13.5,nan
equal,0.00075,23,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.00728804660143112,False,97.934739784052,1.0272482872186135,1.055239043593575,0.9864698744759194,5,5,False,1,nan,False,2.5e-05,0.13582869999663671,0.048325999996450264,13.492336953398569,13.499638522879877,13.499925,nan
equal,0.00075,24,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.004448309223104019,False,46.72281806035062,1.0126059077938376,1.025370724498982,0.9937170323728426,5,5,False,2,0.0037000000000002586,False,2.5e-05,0.13478369999938877,0.04632280000078026,13.495176690776896,13.500114802904445,13.499925,13.504075
equal,0.00075,25,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.005822846630238132,False,36.403942496330274,1.1368609769952684,1.2924528810146363,0.9340385239359761,5,5,False,1,nan,False,2.5e-05,0.13975979999668198,0.05150180000055116,13.493802153369762,13.499859660794217,13.499975,nan
equal,0.00075,26,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.007415563222853194,False,27.14474484832499,1.0367113064208522,1.07477033286083,0.9818157353929129,5,5,False,1,nan,False,2.5e-05,0.05252869999821996,0.024629000006825663,13.494790364145667,13.507790563222853,13.5,nan
equal,0.00075,27,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.006125477308602356,False,31.306585687434563,1.0892214457815257,1.1864033579503972,0.9564226554189224,5,5,False,1,nan,False,2.5e-05,0.0549338999990141,0.023557699998491444,13.493499522691398,13.500344440436539,13.50005,nan
equal,0.00075,28,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.007163295342786924,False,42.746737592564386,1.0005217214725826,1.0010437151384601,0.9997391732967439,5,5,False,1,nan,False,2.5e-05,0.14904480000404874,0.03986799999984214,13.500042189491166,13.507538295342787,13.500725,nan
equal,0.00075,29,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0019033603961897683,False,36.729098233663535,1.1696497057882915,1.368080434250637,0.9190026697913778,5,5,False,1,nan,False,2.5e-05,0.052223300001060124,0.024687700002687052,13.500123990588767,13.50227836039619,13.5001,nan
equal,0.001,0,40001,0.02,0.02,-16.97925847835726,-16.97925847835726,2,0.0012370862823019024,False,205.3873019046914,1.0698041337417648,1.1444808845709677,0.9657260167339339,5,5,False,1,nan,False,2.5e-05,0.054836399998748675,0.023799599999620114,13.498262913717697,13.500945139380171,13.5001,nan
