snr_weak_db,amplitude_ratio_weak_to_strong,amplitude_ratio_value,separation_hz,replicate,center_hz,true_frequency_1_hz,true_frequency_2_hz,weak_amplitude,strong_amplitude,noise_std,phase_1_rad,phase_2_rad,phase_difference_abs_rad,phase_bin,detector,estimated_k,success,max_frequency_error_hz,tolerance_hz,estimated_frequencies_hz,bic_improvement,candidate_origin,conditional_glrt_statistic,conditional_glrt_threshold,condition_design,ill_conditioned,runtime_seconds,signal_generation_runtime_seconds,detector_runtime_seconds,trial_total_runtime_seconds,fit_backend
-6.0,1:1,1,0.001,0,5.0,4.9995,5.0005,0.01,0.01,0.014108635131604638,0.319837513043292,-2.545313805424334,2.865151318467626,7,complete,2,True,5.890182651047127e-05,0.00025,4.99955890183;5.00051405729,2667.776974361681,split_0.40_over_T,nan,nan,2.8201255843094,False,1.768884999997681,0.0012456000040401705,1.768884999997681,1.770204599997669,cached
-6.0,1:1,1,0.002,0,5.0,4.999,5.001,0.01,0.01,0.014108635131604638,-0.16429491987021283,-2.639989128034358,2.4756942081641453,6,complete,2,True,0.0001572292013793941,0.0005,4.9988427708;5.00091323955,1930.2118586087017,split_0.65_over_T,nan,nan,1.2215647951408874,False,0.5546546999976272,0.0015163999996730126,0.5546546999976272,0.5562225000030594,cached
-6.0,1:1,1,0.003,0,5.0,4.9985,5.0015,0.01,0.01,0.014108635131604638,0.6687800924928373,1.9266861946391236,1.2579061021462863,3,complete,2,True,1.6491768470849877e-05,0.00075,4.99849071484;5.00148350823,8520.744330671092,local_close_pair_resolver,nan,nan,1.1683775840601065,False,0.5450207000030787,0.0011750999983632937,0.5450207000030787,0.5462540000007721,cached
