layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+gearbox_left+input_shaft,3,-25.0,720,0.7902777777777777,0.001388888888888889,0.28194444444444444,0.029166666666666667,0.041318479938271604,2400,0.07041666666666667,0.12045187114197531
bearing_left+gearbox_left+input_shaft,3,-20.0,720,1.0,0.12777777777777777,0.7038194444444444,0.19722222222222222,0.0904295669367284,2400,0.0475,0.5636046609760803
bearing_left+gearbox_left+input_shaft,3,-15.0,720,1.0,0.725,0.9309027777777777,0.7263888888888889,0.013943262924382718,2400,0.065,0.7939311463155864
bearing_left+gearbox_left+input_shaft,3,-12.0,720,1.0,0.9791666666666666,0.9947916666666666,0.9791666666666666,8.138020833333363e-05,2400,0.06375,0.8672509765624999
bearing_left+gearbox_left+input_shaft,3,-10.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.056666666666666664,0.8866666666666667
bearing_left+gearbox_left+input_shaft,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.06875,0.8625
bearing_left+gearbox_left+output_shaft,3,-25.0,720,0.9486111111111111,0.004166666666666667,0.33923611111111107,0.0375,0.11294307002314816,2400,0.06375,0.15526457609953698
bearing_left+gearbox_left+output_shaft,3,-20.0,720,1.0,0.11666666666666667,0.6725694444444444,0.20694444444444443,0.084506534529321,2400,0.037083333333333336,0.5561495105131172
bearing_left+gearbox_left+output_shaft,3,-15.0,720,1.0,0.7958333333333333,0.9489583333333333,0.7958333333333333,0.007815755208333337,2400,0.06625,0.8125504557291666
bearing_left+gearbox_left+output_shaft,3,-12.0,720,1.0,0.9972222222222222,0.9993055555555556,0.9972222222222222,1.446759259259249e-06,2400,0.05625,0.8868048321759259
bearing_left+gearbox_left+output_shaft,3,-10.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.056666666666666664,0.8866666666666667
bearing_left+gearbox_left+output_shaft,3,-5.0,720,1.0,1.0,1.0,1.0,0.0,2400,0.05625,0.8875
bearing_left+gearbox_right,2,-25.0,720,0.7430555555555556,0.0,0.23819444444444443,0.019444444444444445,0.04803674768518518,2400,0.05125,0.11167607060185186
bearing_left+gearbox_right,2,-20.0,720,0.9875,0.0375,0.5600694444444444,0.058333333333333334,0.10301637249228393,2400,0.05708333333333333,0.3943945915316358
