layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left,1,-25.0,1040,0.18365384615384617,0.0,0.047836538461538465,0.015384615384615385,0.0003681467270710059,2800,0.047142857142857146,-0.04663324918771133
bearing_left,1,-20.0,1040,0.573076923076923,0.0,0.19278846153846155,0.0125,0.011633921967455621,2800,0.041428571428571426,0.10411435769759089
bearing_left,1,-15.0,1040,0.9884615384615385,0.008653846153846154,0.6014423076923078,0.03173076923076923,0.11126502403846154,2800,0.03571428571428571,0.47438122424450563
bearing_left,1,-12.0,1040,1.0,0.0625,0.7399038461538462,0.06923076923076923,0.1506280048076923,2800,0.041428571428571426,0.5817327008928572
bearing_left,1,-10.0,1040,1.0,0.0798076923076923,0.7612980769230769,0.08076923076923077,0.15458412305843194,2800,0.037142857142857144,0.6097203011081467
bearing_left,1,-5.0,1040,1.0,0.3298076923076923,0.8324519230769231,0.3298076923076923,0.08421707424186389,2800,0.037142857142857144,0.7160576716702768
bearing_left+bearing_right,2,-25.0,1040,0.3057692307692308,0.0,0.08605769230769231,0.01730769230769231,0.0019316290680473378,2800,0.05964285714285714,-0.03419383651204565
bearing_left+bearing_right,2,-20.0,1040,0.8625,0.0019230769230769232,0.3661057692307692,0.020192307692307693,0.04699074288091717,2800,0.055357142857142855,0.23189611207602492
bearing_left+bearing_right,2,-15.0,1040,1.0,0.04423076923076923,0.7182692307692308,0.046153846153846156,0.152083025147929,2800,0.055357142857142855,0.5315134324809806
bearing_left+bearing_right,2,-12.0,1040,1.0,0.12692307692307692,0.7771634615384615,0.12788461538461537,0.14055906758505918,2800,0.055,0.5968839277459319
bearing_left+bearing_right,2,-10.0,1040,1.0,0.19423076923076923,0.7980769230769231,0.19423076923076923,0.12154400887573966,2800,0.06107142857142857,0.6151620614961962
bearing_left+bearing_right,2,-5.0,1040,1.0,0.6711538461538461,0.9177884615384615,0.6711538461538461,0.020276211168639056,2800,0.060714285714285714,0.7862217845255706
bearing_left+bearing_right+gearbox_left,3,-25.0,1040,0.4461538461538462,0.0,0.12884615384615383,0.032692307692307694,0.008743065828402369,2800,0.04392857142857143,0.03661747807480979
bearing_left+bearing_right+gearbox_left,3,-20.0,1040,0.9605769230769231,0.010576923076923078,0.46971153846153846,0.06826923076923076,0.08932160687869822,2800,0.03857142857142857,0.3479078778793322
bearing_left+bearing_right+gearbox_left,3,-15.0,1040,1.0,0.2778846153846154,0.8048076923076923,0.30096153846153845,0.08569480399408283,2800,0.05928571428571429,0.6433888617392224
bearing_left+bearing_right+gearbox_left,3,-12.0,1040,1.0,0.7009615384615384,0.9252403846153846,0.7009615384615384,0.01676700027736687,2800,0.03214285714285714,0.8525711701909869
bearing_left+bearing_right+gearbox_left,3,-10.0,1040,1.0,0.9432692307692307,0.9858173076923077,0.9432692307692307,0.0006034462832840241,2800,0.04178571428571429,0.9019441559792372
bearing_left+bearing_right+gearbox_left,3,-5.0,1040,1.0,1.0,1.0,1.0,0.0,2800,0.05107142857142857,0.8978571428571429
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-25.0,1040,0.7692307692307693,0.0,0.2293269230769231,0.01826923076923077,0.07733288646449706,2800,0.045,0.10066047984467458
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-20.0,1040,1.0,0.014423076923076924,0.5485576923076922,0.08942307692307692,0.11513059356508876,2800,0.03892857142857143,0.413135252668005
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-15.0,1040,1.0,0.3451923076923077,0.8334134615384615,0.35384615384615387,0.07672955575073964,2800,0.03142857142857143,0.7321915408059488
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-12.0,1040,1.0,0.8346153846153846,0.9586538461538462,0.8346153846153846,0.005128513313609466,2800,0.026785714285714284,0.9025181609256129
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-10.0,1040,1.0,0.9846153846153847,0.9961538461538462,0.9846153846153847,4.437869822485176e-05,2800,0.026785714285714284,0.9425602282333051
bearing_left+bearing_right+gearbox_left+gearbox_right+input_shaft+output_shaft,6,-5.0,1040,1.0,1.0,1.0,1.0,0.0,2800,0.03642857142857143,0.9271428571428572
bearing_left+bearing_right+gearbox_right,3,-25.0,1040,0.4673076923076923,0.0,0.13629807692307694,0.013461538461538462,0.011528464774408283,2800,0.045,0.040533844535872804
bearing_left+bearing_right+gearbox_right,3,-20.0,1040,0.9471153846153846,0.0009615384615384616,0.4271634615384615,0.015384615384615385,0.09053271773298817,2800,0.041428571428571426,0.29903995981482456
bearing_left+bearing_right+gearbox_right,3,-15.0,1040,1.0,0.046153846153846156,0.7362980769230769,0.05961538461538462,0.15460122734837278,2800,0.03964285714285714,0.5797117489631762
bearing_left+bearing_right+gearbox_right,3,-12.0,1040,1.0,0.17403846153846153,0.7935096153846154,0.17403846153846153,0.12791483681582844,2800,0.029642857142857144,0.6702664826909869
bearing_left+bearing_right+gearbox_right,3,-10.0,1040,1.0,0.3605769230769231,0.8401442307692307,0.3605769230769231,0.07666160086908284,2800,0.04107142857142857,0.7196705731918321
bearing_left+bearing_right+gearbox_right,3,-5.0,1040,1.0,0.9192307692307692,0.9798076923076923,0.9192307692307692,0.0012231878698224865,2800,0.037142857142857144,0.9049103840870667
bearing_left+bearing_right+input_shaft,3,-25.0,1040,0.29615384615384616,0.0,0.08629807692307692,0.021153846153846155,0.0015515786797337275,2800,0.04642857142857143,-0.007334855273932802
bearing_left+bearing_right+input_shaft,3,-20.0,1040,0.8826923076923077,0.0,0.38557692307692304,0.010576923076923078,0.05107063609467456,2800,0.045714285714285714,0.26861303360101435
bearing_left+bearing_right+input_shaft,3,-15.0,1040,1.0,0.04326923076923077,0.7185096153846153,0.04903846153846154,0.15182894554363904,2800,0.04107142857142857,0.5604522854699386
bearing_left+bearing_right+input_shaft,3,-12.0,1040,1.0,0.09615384615384616,0.7673076923076922,0.09711538461538462,0.1498488350591716,2800,0.04392857142857143,0.6045261319209636
bearing_left+bearing_right+input_shaft,3,-10.0,1040,1.0,0.19903846153846153,0.7992788461538461,0.19903846153846153,0.12009678947855029,2800,0.04071428571428572,0.6578018799859996
bearing_left+bearing_right+input_shaft,3,-5.0,1040,1.0,0.6894230769230769,0.9223557692307692,0.6894230769230769,0.018085879715236685,2800,0.044642857142857144,0.8240271150874365
bearing_left+bearing_right+output_shaft,3,-25.0,1040,0.5836538461538462,0.0,0.17091346153846154,0.022115384615384617,0.031216427052514793,2800,0.04178571428571429,0.07173381944077557
bearing_left+bearing_right+output_shaft,3,-20.0,1040,0.9942307692307693,0.0,0.4721153846153846,0.0125,0.13204696745562128,2800,0.030714285714285715,0.3446633294590025
bearing_left+bearing_right+output_shaft,3,-15.0,1040,1.0,0.0875,0.746875,0.10096153846153846,0.14121365338387573,2800,0.04107142857142857,0.5941253161652049
bearing_left+bearing_right+output_shaft,3,-12.0,1040,1.0,0.2403846153846154,0.8100961538461539,0.2403846153846154,0.108190412352071,2800,0.023571428571428573,0.7088580905272612
bearing_left+bearing_right+output_shaft,3,-10.0,1040,1.0,0.4173076923076923,0.854326923076923,0.4173076923076923,0.06366193602071006,2800,0.03214285714285714,0.7582102407808538
bearing_left+bearing_right+output_shaft,3,-5.0,1040,1.0,0.9596153846153846,0.9899038461538462,0.9596153846153846,0.0003057969674556208,2800,0.03857142857142857,0.9126080905272612
bearing_left+gearbox_left,2,-25.0,1040,0.4076923076923077,0.0,0.11538461538461539,0.04038461538461539,0.01035872781065089,2800,0.05142857142857143,0.007348108622147091
bearing_left+gearbox_left,2,-20.0,1040,0.926923076923077,0.006730769230769231,0.38798076923076924,0.08653846153846154,0.06612079326923076,2800,0.045714285714285714,0.2634918011675824
bearing_left+gearbox_left,2,-15.0,1040,1.0,0.30865384615384617,0.7973557692307691,0.3548076923076923,0.06638330944896449,2800,0.06642857142857143,0.631306971649144
