snr_total_db,replicate,sample_count,true_k,estimated_k,correct_k,frequency_mae_hz,amplitude_relative_error,phase_mae_rad,waveform_rmse,condition_design,ill_conditioned,runtime_seconds,component_1_snr_db,component_2_snr_db,component_3_snr_db,component_4_snr_db
-20.0,66,40001,4,3,False,nan,nan,nan,0.0083571017436346,1.0001123928099795,False,0.5217685999814421,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,67,40001,4,3,False,nan,nan,nan,0.00860364010074051,1.0001121536877526,False,0.47911529999691993,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,68,40001,4,3,False,nan,nan,nan,0.009284448161777975,1.000099202302715,False,0.4682746999897063,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,69,40001,4,3,False,nan,nan,nan,0.009264545935758489,1.0001542278529036,False,0.49916920001851395,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,70,40001,4,3,False,nan,nan,nan,0.010825617204792404,1.0001755277546855,False,0.3942595000262372,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,71,40001,4,3,False,nan,nan,nan,0.009147046800901074,1.0001710054093,False,0.4960216000326909,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,72,40001,4,3,False,nan,nan,nan,0.009490820871225525,1.0001447020476975,False,0.48936359997605905,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,73,40001,4,3,False,nan,nan,nan,0.009313865973009977,1.0002109151313772,False,0.48113969998667017,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,74,40001,4,2,False,nan,nan,nan,0.0161051497434462,1.0000982903807414,False,0.509067100007087,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,75,40001,4,3,False,nan,nan,nan,0.008886470304932356,1.000130184990119,False,0.4533399000065401,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,76,40001,4,3,False,nan,nan,nan,0.008929985572099917,1.0001449826740332,False,0.4691200000233948,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,77,40001,4,2,False,nan,nan,nan,0.01574516951468737,1.0000638187674311,False,0.5069907999713905,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,78,40001,4,3,False,nan,nan,nan,0.009408365811248069,1.0001043056577346,False,0.5201153999660164,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,79,40001,4,2,False,nan,nan,nan,0.0159041966477313,1.0000706030848372,False,0.4899602000368759,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,80,40001,4,3,False,nan,nan,nan,0.008770921170283967,1.0001452558046675,False,0.5204392999876291,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,81,40001,4,3,False,nan,nan,nan,0.008863600463819609,1.0001045039930059,False,0.4821706000366248,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,82,40001,4,2,False,nan,nan,nan,0.01624718562844151,1.0001148376757103,False,0.5010180000099353,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,83,40001,4,3,False,nan,nan,nan,0.009576203399365685,1.000154484466638,False,0.48843040002975613,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,84,40001,4,3,False,nan,nan,nan,0.009282272942389081,1.000082892296695,False,0.45629030000418425,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,85,40001,4,3,False,nan,nan,nan,0.00838067661466119,1.0001177183873886,False,0.47611160000087693,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,86,40001,4,1,False,nan,nan,nan,0.02349697692553731,1.0000339026191873,False,0.2752403999911621,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,87,40001,4,3,False,nan,nan,nan,0.009781780855244558,1.0001438444440054,False,0.49666559998877347,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,88,40001,4,3,False,nan,nan,nan,0.008844042626693936,1.0001366901259368,False,0.8503036000183783,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,89,40001,4,2,False,nan,nan,nan,0.016244086494863124,1.0001211079226828,False,0.517809999990277,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,90,40001,4,3,False,nan,nan,nan,0.007984089341977784,1.000114241778312,False,0.5491792999673635,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,91,40001,4,3,False,nan,nan,nan,0.01017904836791302,1.0000754237851381,False,0.5435055999550968,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,92,40001,4,3,False,nan,nan,nan,0.00895599848359472,1.000141619264666,False,0.4820700000273064,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,93,40001,4,3,False,nan,nan,nan,0.008725264568903546,1.0000914736163413,False,0.5071152000455186,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,94,40001,4,2,False,nan,nan,nan,0.01648335106793388,1.00011407719701,False,0.5085682999924757,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,95,40001,4,2,False,nan,nan,nan,0.01581740412437909,1.0000667283781841,False,0.4911041999584995,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
-20.0,96,40001,4,3,False,nan,nan,nan,0.008617867350560315,1.0001422842292573,False,0.5541467000148259,-28.689927637883244,-26.391652336470624,-33.88572316810805,-22.259279205374376
