scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,8,1,True,none,nan,13.49410319,-858.5401073613903,6.802166994176731,fine_grid_secondary_peak,1.0246949000761834,0.20366320002358407
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,9,1,True,none,nan,13.49139759,-27.5619082103658,2.9348099985466543,peel_residual_rescan,1.048423191610325,0.22396329999901354
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,10,1,True,none,nan,13.488,-2516.677973737271,5.1317654669844615,peel_residual_rescan,1.0676060960468183,0.19686100003309548
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,11,1,True,none,nan,13.5085649,-2323.4356775533233,3.300883980448488,peel_residual_rescan,1.0336921216422417,0.20840669999597594
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,12,1,True,none,nan,13.49114187,-2264.6960791923048,4.881101372503967,peel_residual_rescan,1.0287797568725203,0.24243440001737326
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,13,1,True,none,nan,13.50627077,-2438.739654226287,9.652974844811496,peel_residual_rescan,1.0105796753966196,0.20300009998027235
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,14,1,True,none,nan,13.50602965,-2452.5949805428972,3.345833647873484,peel_residual_rescan,1.007796744635587,0.22303389996523038
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,15,1,True,none,nan,13.4896544,-1202.8936581911985,4.640164972673626,fine_grid_secondary_peak,1.0032922008132572,0.2089034999953583
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,16,1,True,none,nan,13.5077754,-2368.8178666258464,10.402585794094533,peel_residual_rescan,1.0300392208789766,0.21008070005336776
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,17,1,True,none,nan,13.48824866,-2689.9152076993196,7.84857009640489,peel_residual_rescan,1.0068939491292896,0.19950589997461066
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,18,1,True,none,nan,13.50174996,-463.1121964864433,3.714870042694962,peel_residual_rescan,1.0363268511719874,0.20991070003947243
identical_failed_seed_65,identical,0.0,1.892367513193041,1.0647396656652015,-0.8276278475278396,19,1,True,none,nan,13.50395162,-348.35295443434734,9.101238122857664,peel_residual_rescan,1.0278019471625428,0.21900749998167157
