case_name,replicate,sample_count,true_k,expected_k,estimated_k,success,frequency_mae_hz,noise_kind,theoretical_identifiable,condition_design,ill_conditioned,runtime_seconds,true_frequencies_hz,estimated_frequencies_hz,candidate_origin,residual_peak_ratio
very_low_snr_-25,85,40001,4,4,1,False,9.999941535567999,gaussian,True,1.0000295663098067,False,0.13726069999393076,3.99999817;7.99992857;13.0000889;14.0000235,13.9999397,,nan
very_low_snr_-25,86,40001,4,4,2,False,4.999716158582405,gaussian,True,1.0000450687794857,False,0.31814859999576584,3.99999817;7.99992857;13.0000889;14.0000235,7.99963967;13.9997194,,nan
very_low_snr_-25,87,40001,4,4,1,False,10.000118480157024,gaussian,True,1.0000459498629457,False,0.30168430000776425,3.99999817;7.99992857;13.0000889;14.0000235,14.0001167,,nan
very_low_snr_-25,88,40001,4,4,2,False,4.999985163124441,gaussian,True,1.0000531921258538,False,0.257076500041876,3.99999817;7.99992857;13.0000889;14.0000235,7.99996515;13.9999319,,nan
very_low_snr_-25,89,40001,4,4,1,False,9.999664247061528,gaussian,True,1.000001295147977,False,0.12677679996704683,3.99999817;7.99992857;13.0000889;14.0000235,13.9996624,,nan
very_low_snr_-25,90,40001,4,4,1,False,10.000241052283595,gaussian,True,1.000056016705119,False,0.0960703999735415,3.99999817;7.99992857;13.0000889;14.0000235,14.0002392,,nan
very_low_snr_-25,91,40001,4,4,1,False,10.000011105595721,gaussian,True,1.0000362283310709,False,0.123646899999585,3.99999817;7.99992857;13.0000889;14.0000235,14.0000093,,nan
very_low_snr_-25,92,40001,4,4,1,False,10.000067695353067,gaussian,True,1.0000414455080942,False,0.1057884999900125,3.99999817;7.99992857;13.0000889;14.0000235,14.0000659,,nan
very_low_snr_-25,93,40001,4,4,1,False,10.000092285530219,gaussian,True,1.000043648756225,False,0.13430440000956878,3.99999817;7.99992857;13.0000889;14.0000235,14.0000905,,nan
very_low_snr_-25,94,40001,4,4,1,False,10.000097098879184,gaussian,True,1.0000440752135826,False,0.30816340004093945,3.99999817;7.99992857;13.0000889;14.0000235,14.0000953,,nan
very_low_snr_-25,95,40001,4,4,1,False,10.000126881164487,gaussian,True,1.000046677435567,False,0.31431980000343174,3.99999817;7.99992857;13.0000889;14.0000235,14.0001251,,nan
very_low_snr_-25,96,40001,4,4,1,False,10.000076709205764,gaussian,True,1.0000422578445174,False,0.23070440004812554,3.99999817;7.99992857;13.0000889;14.0000235,14.0000749,,nan
very_low_snr_-25,97,40001,4,4,2,False,3.0003434583548985,gaussian,True,1.00013565012797,False,0.3109311999869533,3.99999817;7.99992857;13.0000889;14.0000235,3.99961649;14.0002338,,nan
very_low_snr_-25,98,40001,4,4,1,False,10.000034704168453,gaussian,True,1.0000384277541605,False,0.12069959996733814,3.99999817;7.99992857;13.0000889;14.0000235,14.0000329,,nan
very_low_snr_-25,99,40001,4,4,2,False,5.000136715311488,gaussian,True,1.0001278863380778,False,0.31085050001274794,3.99999817;7.99992857;13.0000889;14.0000235,7.99991696;14.0002832,,nan
very_low_snr_-30,0,40001,4,4,1,False,10.000252049345136,gaussian,True,1.0000568583579708,False,0.0924591000075452,3.99999817;7.99992857;13.0000889;14.0000235,14.0002502,,nan
very_low_snr_-30,1,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.10671469999942929,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,2,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005281399993691593,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,3,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.08530660002725199,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,4,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00681969994911924,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,5,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.0066099000396206975,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,6,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.006070000003091991,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,7,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.005174299993086606,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,8,40001,4,4,0,False,nan,gaussian,True,1.0,False,0.00534709997009486,3.99999817;7.99992857;13.0000889;14.0000235,,,nan
very_low_snr_-30,9,40001,4,4,1,False,10.000185454130673,gaussian,True,1.0000516011672986,False,0.10017160000279546,3.99999817;7.99992857;13.0000889;14.0000235,14.0001836,,nan
