layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+bearing_right+input_shaft,3,-12.0,880,1.0,0.0375,0.7471590909090908,0.0375,0.16821700671487602,3600,0.005277777777777778,0.6524950319960973
bearing_left+bearing_right+input_shaft,3,-10.0,880,1.0,0.08181818181818182,0.7690340909090909,0.08181818181818182,0.1574272824121901,3600,0.008055555555555555,0.6742093385918848
bearing_left+bearing_right+input_shaft,3,-5.0,880,1.0,0.5625,0.890625,0.5625,0.035888671875,3600,0.006944444444444444,0.8587917751736112
bearing_left+bearing_right+output_shaft,3,-25.0,880,0.1943181818181818,0.0,0.05113636363636363,0.0,0.005022598140495868,3600,0.010833333333333334,0.02695839789944903
bearing_left+bearing_right+output_shaft,3,-20.0,880,0.946590909090909,0.0,0.34545454545454546,0.00909090909090909,0.12511040805785126,3600,0.0025,0.27789934142561984
bearing_left+bearing_right+output_shaft,3,-15.0,880,1.0,0.0125,0.6928977272727272,0.017045454545454544,0.161097220428719,3600,0.006388888888888889,0.5995713392805899
bearing_left+bearing_right+output_shaft,3,-12.0,880,1.0,0.11022727272727273,0.7769886363636364,0.1125,0.14718515947830577,3600,0.0033333333333333335,0.6967293899578167
bearing_left+bearing_right+output_shaft,3,-10.0,880,1.0,0.275,0.81875,0.275,0.09855468749999999,3600,0.005555555555555556,0.7583615451388889
bearing_left+bearing_right+output_shaft,3,-5.0,880,1.0,0.8977272727272727,0.9744318181818181,0.8977272727272727,0.001961195764462811,3600,0.005277777777777778,0.9628956647440312
bearing_left+gearbox_left,2,-25.0,880,0.15,0.0,0.038636363636363635,0.00909090909090909,0.0018988894628099173,3600,0.011111111111111112,0.015464696682736454
bearing_left+gearbox_left,2,-20.0,880,0.7068181818181818,0.0,0.22017045454545456,0.019318181818181818,0.049224803073347104,3600,0.011111111111111112,0.1733358307865588
bearing_left+gearbox_left,2,-15.0,880,0.9988636363636364,0.1431818181818182,0.6988636363636364,0.19318181818181818,0.09253486570247932,3600,0.010277777777777778,0.6320406479568411
bearing_left+gearbox_left,2,-12.0,880,1.0,0.5568181818181818,0.8869318181818181,0.5602272727272727,0.03559303977272727,3600,0.0075,0.8541352982954544
bearing_left+gearbox_left,2,-10.0,880,1.0,0.8295454545454546,0.9573863636363636,0.8295454545454546,0.005447766012396692,3600,0.005555555555555556,0.9435513695190543
bearing_left+gearbox_left,2,-5.0,880,1.0,1.0,1.0,1.0,0.0,3600,0.011666666666666667,0.9766666666666667
bearing_left+gearbox_left+gearbox_right,3,-25.0,880,0.3034090909090909,0.0,0.07869318181818181,0.006818181818181818,0.01273784542871901,3600,0.009722222222222222,0.05287981465937787
bearing_left+gearbox_left+gearbox_right,3,-20.0,880,0.9545454545454546,0.0,0.3241477272727273,0.03977272727272727,0.12526238055268593,3600,0.013333333333333334,0.23484987032971766
bearing_left+gearbox_left+gearbox_right,3,-15.0,880,1.0,0.19204545454545455,0.7272727272727273,0.2636363636363636,0.0793724173553719,3600,0.015833333333333335,0.6559198519283748
bearing_left+gearbox_left+gearbox_right,3,-12.0,880,1.0,0.6193181818181818,0.9045454545454545,0.6318181818181818,0.02482438016528925,3600,0.006944444444444444,0.8782443755739211
bearing_left+gearbox_left+gearbox_right,3,-10.0,880,1.0,0.9113636363636364,0.977840909090909,0.9113636363636364,0.0014730759297520656,3600,0.010555555555555556,0.9559932600149219
bearing_left+gearbox_left+gearbox_right,3,-5.0,880,1.0,1.0,1.0,1.0,0.0,3600,0.015833333333333335,0.9683333333333334
bearing_left+gearbox_left+input_shaft,3,-25.0,880,0.16363636363636364,0.0,0.04318181818181818,0.00909090909090909,0.0018562758264462813,3600,0.011666666666666667,0.018920346935261706
bearing_left+gearbox_left+input_shaft,3,-20.0,880,0.8238636363636364,0.0,0.28437500000000004,0.025,0.0559642142303719,3600,0.013888888888888888,0.2286151151070363
bearing_left+gearbox_left+input_shaft,3,-15.0,880,1.0,0.1693181818181818,0.7514204545454545,0.2215909090909091,0.09484915741219008,3600,0.01138888888888889,0.6812180980615816
bearing_left+gearbox_left+input_shaft,3,-12.0,880,1.0,0.5011363636363636,0.8752840909090909,0.5068181818181818,0.04526108923037189,3600,0.0075,0.8376535462939049
