layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_right+gearbox_left+input_shaft,3,-5.0,880,1.0,1.0,1.0,1.0,0.0,2800,0.04357142857142857,0.8475
bearing_right+gearbox_left+output_shaft,3,-25.0,880,0.7011363636363637,0.0,0.196875,0.014772727272727272,0.06544445699896695,2800,0.062142857142857146,-0.09915834839876034
bearing_right+gearbox_left+output_shaft,3,-20.0,880,1.0,0.022727272727272728,0.46107954545454544,0.09772727272727273,0.140576171875,2800,0.040357142857142855,0.15113813920454547
bearing_right+gearbox_left+output_shaft,3,-15.0,880,1.0,0.22840909090909092,0.7357954545454546,0.40795454545454546,0.07078286415289256,2800,0.04107142857142857,0.5071060175619835
bearing_right+gearbox_left+output_shaft,3,-12.0,880,1.0,0.725,0.9238636363636363,0.8193181818181818,0.0062002840909090905,2800,0.05964285714285714,0.7076732954545454
bearing_right+gearbox_left+output_shaft,3,-10.0,880,1.0,0.9568181818181818,0.9892045454545455,0.9704545454545455,0.00014817923553719009,2800,0.04392857142857143,0.8352767303719009
bearing_right+gearbox_left+output_shaft,3,-5.0,880,1.0,1.0,1.0,1.0,0.0,2800,0.0325,0.88625
bearing_right+gearbox_right,2,-25.0,880,0.37727272727272726,0.0,0.1088068181818182,0.0125,0.010816357825413226,2800,0.04178571428571429,-0.05042281120867766
bearing_right+gearbox_right,2,-20.0,880,0.8613636363636363,0.0,0.3244318181818182,0.0125,0.09065244059917354,2800,0.0225,0.13689888946280998
bearing_right+gearbox_right,2,-15.0,880,0.9977272727272727,0.035227272727272725,0.6068181818181818,0.08295454545454546,0.15280539772727272,2800,0.03892857142857143,0.2872017045454546
bearing_right+gearbox_right,2,-12.0,880,1.0,0.1215909090909091,0.7159090909090909,0.18863636363636363,0.11027634297520662,2800,0.047142857142857146,0.41857747933884293
bearing_right+gearbox_right,2,-10.0,880,1.0,0.3534090909090909,0.8232954545454545,0.375,0.06810530733471075,2800,0.037142857142857144,0.6115690857438016
bearing_right+gearbox_right,2,-5.0,880,1.0,0.8897727272727273,0.9724431818181818,0.8897727272727273,0.0022781346849173557,2800,0.031071428571428573,0.8609594201962809
bearing_right+gearbox_right+input_shaft,3,-25.0,880,0.41363636363636364,0.0,0.12386363636363637,0.025,0.01098850723140496,2800,0.07714285714285714,-0.15932257231404953
bearing_right+gearbox_right+input_shaft,3,-20.0,880,0.9170454545454545,0.0011363636363636363,0.4059659090909091,0.020454545454545454,0.08266036608987604,2800,0.05821428571428571,0.1030234697830579
bearing_right+gearbox_right+input_shaft,3,-15.0,880,1.0,0.075,0.7090909090909091,0.09204545454545454,0.1368175361570248,2800,0.060714285714285714,0.3324098657024793
bearing_right+gearbox_right+input_shaft,3,-12.0,880,1.0,0.20113636363636364,0.7832386363636364,0.21022727272727273,0.11044252001549588,2800,0.053214285714285714,0.46445761234504135
bearing_right+gearbox_right+input_shaft,3,-10.0,880,1.0,0.4125,0.8508522727272727,0.4147727272727273,0.06340997869318181,2800,0.04857142857142857,0.6047602982954546
bearing_right+gearbox_right+input_shaft,3,-5.0,880,1.0,0.9397727272727273,0.9849431818181819,0.9397727272727273,0.0006801233212809908,2800,0.04392857142857143,0.8303770338326447
bearing_right+gearbox_right+output_shaft,3,-25.0,880,0.7352272727272727,0.0,0.21505681818181815,0.020454545454545454,0.07536374935433884,2800,0.06607142857142857,-0.10662968104338846
bearing_right+gearbox_right+output_shaft,3,-20.0,880,1.0,0.004545454545454545,0.43835227272727273,0.04659090909090909,0.1515801749741736,2800,0.052142857142857144,0.07395606275826444
bearing_right+gearbox_right+output_shaft,3,-15.0,880,1.0,0.07386363636363637,0.6539772727272728,0.17272727272727273,0.12761977014462808,2800,0.0525,0.3170835485537191
bearing_right+gearbox_right+output_shaft,3,-12.0,880,1.0,0.3352272727272727,0.8045454545454546,0.39886363636363636,0.06030023243801653,2800,0.06142857142857143,0.5171851756198348
bearing_right+gearbox_right+output_shaft,3,-10.0,880,1.0,0.6306818181818182,0.9025568181818182,0.6443181818181818,0.022422762784090913,2800,0.048928571428571425,0.7043995028409091
bearing_right+gearbox_right+output_shaft,3,-5.0,880,1.0,0.9977272727272727,0.9994318181818181,0.9977272727272727,9.68491735537226e-07,2800,0.0425,0.8506806559917355
bearing_right+input_shaft,2,-25.0,880,0.22272727272727272,0.0,0.05965909090909091,0.00909090909090909,0.0015789643595041322,2800,0.04428571428571428,-0.09723566632231405
bearing_right+input_shaft,2,-20.0,880,0.7136363636363636,0.0,0.24630681818181818,0.007954545454545454,0.027551895015495872,2800,0.027857142857142858,0.11574454416322313
bearing_right+input_shaft,2,-15.0,880,0.9988636363636364,0.031818181818181815,0.6360795454545454,0.048863636363636366,0.12313492704028926,2800,0.04071428571428572,0.3458176330061983
bearing_right+input_shaft,2,-12.0,880,1.0,0.07386363636363637,0.73125,0.08068181818181819,0.142147791838843,2800,0.05,0.38567264979338833
bearing_right+input_shaft,2,-10.0,880,1.0,0.1431818181818182,0.772159090909091,0.14772727272727273,0.13030378357438016,2800,0.04535714285714286,0.45704455061983484
bearing_right+input_shaft,2,-5.0,880,1.0,0.6147727272727272,0.9036931818181818,0.6147727272727272,0.027825009684917357,2800,0.04,0.730303170196281
bearing_right+input_shaft+output_shaft,3,-25.0,880,0.5670454545454545,0.0,0.16789772727272728,0.0125,0.03435199832128099,2800,0.054642857142857146,-0.06457467071280991
bearing_right+input_shaft+output_shaft,3,-20.0,880,0.9988636363636364,0.004545454545454545,0.4653409090909091,0.035227272727272725,0.13456191890495867,2800,0.04857142857142857,0.1338666064049587
